,duration_ms,energy,key,mode,time_signature,acousticness,danceability,instrumentalness,liveness,loudness,speechiness,valence,tempo,target
1212,81510,0.401,0,1,3,0.99,0.354,0.969,0.13,-6.224,0.0391,0.283,101.88,0
1213,100510,0.269,0,0,4,0.181,0.175,0.00799,0.481,-11.691,0.0388,0.28,149.363,0
1214,40058,0.878,5,1,3,0.181,0.289,0.0508,0.194,-8.197000000000001,0.185,0.424,121.603,0
1215,61010,0.418,0,1,3,0.957,0.361,0.8240000000000001,0.0528,-5.932,0.0307,0.487,104.686,0
1216,236160,0.574,4,0,4,0.0741,0.831,1.35e-05,0.139,-7.023,0.0897,0.49,125.024,0
1217,179293,0.737,0,1,4,0.158,0.5870000000000001,0.00355,0.114,-10.333,0.0773,0.86,171.862,0
1218,110995,0.46,0,1,4,0.924,0.365,0.728,0.501,-10.079,0.0434,0.505,81.116,0
1219,121865,0.493,7,0,4,0.0669,0.289,0.8009999999999999,0.804,-10.17,0.152,0.376,143.53799999999995,0
1220,196782,0.767,0,1,4,0.00514,0.0904,0.0606,0.174,-4.714,0.0425,0.196,210.258,0
1221,62010,0.83,7,0,4,0.747,0.345,0.621,0.0832,-9.847,0.0768,0.22,136.27200000000002,0
1222,76510,0.371,0,0,4,0.843,0.5710000000000001,0.843,0.0939,-7.841,0.0365,0.357,85.706,0
1223,99510,0.2,5,1,5,0.985,0.28,0.76,0.106,-15.332,0.0556,0.0396,142.46,0
1224,214893,0.6559999999999999,1,0,3,0.405,0.505,2.79e-06,0.11,-5.6370000000000005,0.0423,0.185,176.076,0
1225,155038,0.7240000000000001,11,1,4,0.111,0.71,0.0,0.31,-5.2970000000000015,0.207,0.56,160.00799999999995,0
1226,246250,0.857,10,0,4,0.0146,0.6679999999999999,0.000203,0.411,-11.31,0.0884,0.802,124.995,0
1227,225306,0.752,9,0,4,0.255,0.574,0.00667,0.143,-5.45,0.134,0.311,146.918,0
1228,188147,0.785,4,1,4,0.0711,0.5760000000000001,0.0,0.0917,-4.541,0.03,0.6,95.008,0
1229,144405,0.687,11,0,4,0.0444,0.8059999999999999,0.931,0.156,-7.38,0.0496,0.7859999999999999,123.053,0
1230,243750,0.937,7,1,4,0.00031,0.698,0.00156,0.0713,-4.25,0.125,0.653,128.042,0
1231,271779,0.27,1,1,4,0.115,0.708,0.431,0.131,-15.753,0.0721,0.149,95.02,0
1232,64888,0.637,4,1,4,3.72e-05,0.802,0.94,0.0937,-16.796,0.163,0.273,124.994,0
1233,205012,0.863,9,0,4,0.0278,0.7759999999999999,7.6e-05,0.0818,-4.154,0.0406,0.6459999999999999,123.993,0
1234,163000,0.339,1,1,4,0.0882,0.684,0.759,0.119,-21.161,0.236,0.419,120.683,0
1235,219037,0.79,5,0,4,0.00191,0.535,2.25e-05,0.0667,-7.067,0.0426,0.256,113.985,0
1236,187613,0.862,10,0,4,0.0252,0.521,0.00116,0.127,-4.676,0.044,0.507,111.994,0
1237,196416,0.568,1,1,4,0.373,0.6970000000000001,2.58e-05,0.135,-8.568999999999999,0.177,0.289,130.04,0
1238,196093,0.604,4,0,4,0.388,0.76,0.149,0.0832,-7.317,0.0294,0.823,122.001,0
1239,94537,0.617,0,1,3,0.00533,0.56,0.0,0.356,-8.505,0.44,0.162,83.816,0
1240,170005,0.411,7,0,4,0.0564,0.872,0.0,0.0884,-9.17,0.547,0.22,129.871,0
1241,156761,0.609,8,1,4,0.0236,0.76,0.0,0.0991,-6.879,0.284,0.381,73.45,0
1242,297169,0.586,10,0,4,0.36,0.4320000000000001,0.0,0.106,-8.592,0.334,0.274,109.861,0
1243,195866,0.6679999999999999,4,0,4,0.00104,0.655,6.16e-06,0.0886,-8.714,0.0529,0.135,75.972,0
1244,96940,0.537,1,1,3,0.0043799999999999,0.662,0.0,0.177,-8.955,0.153,0.106,105.156,0
1245,163944,0.606,9,1,4,0.0274,0.583,0.0,0.0635,-11.457,0.526,0.7659999999999999,78.214,0
1246,147306,0.667,11,0,4,0.0239,0.652,8.53e-05,0.0941,-8.552999999999999,0.3,0.346,136.935,0
1247,154440,0.952,5,0,4,0.6559999999999999,0.7709999999999999,0.0,0.116,-7.298999999999999,0.212,0.7609999999999999,94.014,0
1248,134640,0.565,2,1,4,0.75,0.603,0.0,0.0975,-11.03,0.246,0.307,140.253,0
1249,145333,0.436,9,0,4,0.00306,0.911,0.0,0.0716,-9.547,0.111,0.0579,135.115,0
1250,209256,0.41,8,1,4,0.488,0.628,0.0,0.111,-11.276,0.194,0.301,78.102,0
1251,197616,0.675,2,1,4,0.382,0.6970000000000001,0.0,0.6659999999999999,-6.167999999999998,0.22,0.411,129.953,0
1252,240000,0.607,1,1,4,0.0701,0.665,0.0,0.18,-5.938,0.0356,0.237,136.039,0
1253,134769,0.943,11,0,4,3.63e-05,0.815,0.8809999999999999,0.0771,-8.451,0.0691,0.541,121.993,0
1254,180506,0.455,10,0,4,0.339,0.78,0.939,0.106,-18.414,0.0616,0.0952,125.027,0
1255,241659,0.555,10,0,4,0.142,0.753,0.0,0.353,-10.205,0.225,0.508,137.963,0
1256,188003,0.8290000000000001,7,1,4,0.00505,0.8079999999999999,0.911,0.105,-14.723,0.188,0.0912,124.047,0
1257,206251,0.439,2,1,4,0.124,0.6920000000000001,2.24e-06,0.109,-4.8610000000000015,0.0406,0.245,85.01299999999998,0
1258,212533,0.66,0,1,4,0.0367,0.625,0.0,0.237,-4.957,0.0796,0.561,91.973,0
1259,342067,0.565,10,1,4,0.8140000000000001,0.406,0.945,0.103,-13.463,0.031,0.574,124.471,0
1260,199523,0.526,4,0,4,0.898,0.6829999999999999,0.958,0.107,-15.877,0.0854,0.398,120.041,0
1261,214827,0.8909999999999999,8,1,3,0.0622,0.265,0.908,0.191,-6.084,0.0614,0.224,98.575,0
1262,286560,0.479,5,0,4,0.4920000000000001,0.5660000000000001,3.89e-05,0.487,-9.405,0.0633,0.466,127.858,0
1263,102000,0.679,1,1,4,0.292,0.887,5.38e-06,0.198,-7.664,0.273,0.677,79.993,0
1264,168202,0.929,7,1,4,0.17,0.6509999999999999,0.812,0.147,-11.411,0.0364,0.841,127.025,0
1265,262000,0.826,11,1,4,0.00048,0.6759999999999999,0.907,0.114,-11.087,0.0329,0.148,120.004,0
1266,268436,0.857,10,1,4,5.629999999999999e-05,0.468,0.0,0.0702,-3.381,0.0549,0.422,126.097,0
1267,42893,0.8370000000000001,0,1,4,2.01e-05,0.802,0.863,0.139,-7.441,0.0423,0.965,124.994,0
1268,192496,0.5479999999999999,8,0,4,0.0309,0.804,0.942,0.109,-13.715,0.131,0.82,124.984,0
1269,347286,0.939,6,1,4,7.03e-06,0.405,0.343,0.161,-6.061,0.0558,0.4920000000000001,139.974,0
1270,289451,0.672,9,0,5,0.0013,0.639,0.0,0.19,-7.8,0.357,0.394,100.452,0
1271,282169,0.349,6,1,4,0.544,0.324,0.0157,0.191,-12.809,0.0376,0.0477,83.33200000000002,0
1272,51707,0.291,0,1,3,0.843,0.486,0.6459999999999999,0.331,-11.897,0.0735,0.261,106.185,0
1273,168007,0.542,9,1,4,0.0646,0.866,0.0,0.0963,-7.907,0.327,0.389,100.006,0
1274,231360,0.593,8,0,4,0.0153,0.65,0.000148,0.44,-9.846,0.0329,0.3720000000000001,124.986,0
1275,288810,0.731,1,1,4,0.0337,0.607,0.444,0.0861,-5.135,0.0709,0.503,127.968,0
1276,175543,0.345,11,0,4,0.0558,0.851,0.0,0.0967,-10.173,0.433,0.104,140.96,0
1277,120477,0.434,4,0,4,0.244,0.7959999999999999,0.00328,0.141,-13.132,0.289,0.23,115.02,0
1278,347520,0.607,0,0,4,0.00126,0.765,0.0304,0.326,-10.662,0.0658,0.531,125.029,0
1279,195598,0.364,10,1,4,0.8190000000000001,0.779,0.0,0.134,-7.848,0.0635,0.5,110.06,0
1280,238267,0.8370000000000001,7,0,4,0.00358,0.261,0.000172,0.331,-4.851,0.0634,0.359,160.084,0
1281,134769,0.8170000000000001,9,1,4,0.0047,0.8140000000000001,0.941,0.0771,-8.965,0.0912,0.528,121.998,0
1282,191530,0.57,7,1,4,5.86e-06,0.58,0.721,0.116,-8.98,0.0538,0.384,124.956,0
1283,144405,0.386,1,1,4,0.269,0.8079999999999999,0.944,0.0791,-8.508,0.0975,0.8240000000000001,122.981,0
1284,199523,0.179,5,1,4,0.258,0.888,0.947,0.113,-17.761,0.118,0.379,119.936,0
1285,190093,0.944,9,0,4,5.16e-05,0.726,0.956,0.0729,-9.754,0.0505,0.629,124.978,0
1286,193019,0.563,4,1,4,1.02e-05,0.768,0.867,0.083,-13.594,0.0514,0.929,119.986,0
1287,190563,0.615,9,0,4,0.208,0.6990000000000001,0.991,0.104,-9.564,0.0566,0.186,124.97,0
1288,193899,0.109,4,1,4,0.986,0.376,0.857,0.102,-23.1,0.0373,0.459,139.533,0
1289,173113,0.627,9,0,4,0.317,0.778,0.0,0.147,-7.723,0.246,0.722,155.898,0
1290,150000,0.904,9,0,4,0.000686,0.579,0.73,0.454,-4.75,0.207,0.449,119.974,0
1291,202005,0.227,1,1,4,0.0263,0.83,0.841,0.104,-16.477,0.115,0.448,119.997,0
1292,238737,0.47,4,1,4,0.312,0.512,1.87e-06,0.226,-9.588,0.0619,0.1369999999999999,126.206,0
1293,200516,0.205,7,1,4,0.2,0.8859999999999999,0.917,0.105,-14.785,0.074,0.514,120.011,0
1294,190093,0.894,7,1,4,7.79e-05,0.526,0.8320000000000001,0.12,-5.485,0.0402,0.657,124.987,0
1295,174994,0.611,0,0,4,0.0816,0.677,0.0,0.625,-6.654,0.0947,0.748,86.074,0
1296,192967,0.351,7,1,4,0.853,0.6809999999999999,0.961,0.112,-12.0,0.0979,0.614,125.011,0
1297,199523,0.8079999999999999,9,0,4,0.0452,0.784,0.931,0.054,-7.183,0.0548,0.772,120.084,0
1298,199523,0.226,4,0,1,0.00517,0.83,0.944,0.157,-14.964,0.0716,0.468,119.967,0
1299,184000,0.6579999999999999,0,1,4,0.016,0.755,0.7020000000000001,0.089,-15.742,0.0411,0.963,120.007,0
1300,193776,0.595,2,1,4,0.334,0.8220000000000001,0.0,0.105,-9.569,0.174,0.211,140.015,0
1301,220933,0.0836,5,1,4,0.993,0.327,0.866,0.0881,-23.157,0.0386,0.0386,99.248,0
1302,252840,0.0509,1,1,4,0.994,0.331,0.853,0.0887,-22.116,0.035,0.0406,104.055,0
1303,270093,0.0557,9,0,3,0.992,0.228,0.895,0.077,-25.754,0.042,0.0451,68.494,0
1304,299960,0.059,8,1,5,0.992,0.352,0.897,0.12,-24.937,0.0411,0.0394,131.542,0
1305,212960,0.0368,8,1,4,0.993,0.341,0.889,0.105,-25.027,0.0402,0.0594,70.78,0
1306,231465,0.0671,0,1,1,0.993,0.329,0.866,0.177,-24.69400000000001,0.0341,0.0973,97.941,0
1307,197178,0.182,1,0,4,0.8,0.804,0.0,0.153,-17.709,0.6709999999999999,0.355,167.998,0
1308,188395,0.6659999999999999,10,1,4,0.0586,0.784,0.0,0.113,-4.888,0.0585,0.106,144.02200000000005,0
1309,215862,0.733,4,1,4,0.0254,0.531,0.0799,0.119,-6.287999999999999,0.0511,0.253,174.097,0
1310,221500,0.823,11,0,4,0.005,0.383,0.000487,0.0757,-4.2010000000000005,0.0869,0.605,89.831,0
1311,160240,0.7390000000000001,5,1,4,0.00982,0.541,0.0,0.1,-5.048,0.0782,0.695,160.99200000000005,0
1312,265608,0.6459999999999999,1,1,4,0.027,0.698,0.0,0.313,-7.563,0.225,0.448,130.049,0
1313,293533,0.325,7,1,4,0.499,0.846,0.0,0.091,-18.584,0.387,0.754,82.021,0
1314,271333,0.519,9,0,4,0.469,0.605,0.000294,0.105,-7.496,0.0315,0.376,89.98700000000002,0
1315,144405,0.872,1,1,4,0.0292,0.8029999999999999,0.933,0.165,-7.407999999999999,0.0432,0.7190000000000001,122.958,0
1316,79020,0.208,5,1,4,0.939,0.6509999999999999,0.894,0.108,-14.14,0.0385,0.519,119.776,0
1317,201288,0.482,8,1,4,0.0337,0.768,0.0,0.113,-6.447,0.0601,0.118,124.063,0
1318,208091,0.71,11,0,4,0.325,0.799,0.0,0.132,-6.909,0.249,0.639,80.023,0
1319,187376,0.44,4,1,4,0.5379999999999999,0.807,2.91e-06,0.119,-9.6,0.194,0.358,92.934,0
1320,191659,0.967,11,0,4,0.00246,0.6970000000000001,0.0186,0.0819,-5.434,0.0601,0.828,126.998,0
1321,188678,0.537,8,0,5,0.222,0.55,0.0,0.103,-6.64,0.507,0.6990000000000001,78.281,0
1322,223869,0.7559999999999999,8,0,4,0.00313,0.7290000000000001,0.0,0.296,-6.568,0.421,0.44,136.097,0
1323,60473,0.596,7,1,4,0.00191,0.713,0.927,0.112,-16.44,0.0773,0.531,176.016,0
1324,120000,0.76,4,1,4,0.409,0.732,2.78e-05,0.1,-3.354,0.0997,0.255,80.01899999999998,0
1325,224594,0.7659999999999999,10,0,4,0.00352,0.759,0.0,0.13,-5.456,0.226,0.73,83.963,0
1326,116872,0.8540000000000001,6,0,4,0.055,0.67,0.0,0.4270000000000001,-2.8560000000000003,0.205,0.369,98.896,0
1327,176000,0.96,2,1,4,0.00109,0.518,0.075,0.619,-1.644,0.0936,0.156,149.89600000000004,0
1328,195402,0.738,4,1,4,0.178,0.513,4e-06,0.0842,-4.743,0.0363,0.121,122.901,0
1329,144405,0.669,1,0,4,0.00325,0.83,0.8759999999999999,0.153,-8.464,0.123,0.759,123.025,0
1330,225985,0.705,8,1,4,0.423,0.8,0.0,0.0825,-3.753,0.3229999999999999,0.361,137.05100000000002,0
1331,234081,0.961,8,0,4,0.00508,0.59,0.0,0.305,-5.417999999999998,0.461,0.423,180.261,0
1332,211597,0.528,8,0,1,0.6409999999999999,0.586,0.6409999999999999,0.128,-7.62,0.274,0.139,73.973,0
1333,225264,0.73,0,1,4,0.1689999999999999,0.905,2.65e-06,0.125,-6.087999999999999,0.256,0.416,119.991,0
1334,334720,0.987,11,1,4,9.77e-05,0.443,0.0682,0.152,-1.307,0.0788,0.287,175.023,0
1335,192376,0.546,11,1,4,0.118,0.938,0.000235,0.0948,-9.726,0.31,0.388,130.10299999999998,0
1336,153440,0.00632,1,1,3,0.994,0.379,0.931,0.114,-30.465,0.0508,0.0481,68.546,0
1337,354453,0.00762,0,0,3,0.993,0.37,0.913,0.111,-21.832,0.0554,0.136,139.641,0
1338,202780,0.728,2,1,4,0.723,0.591,0.0,0.779,-8.971,0.883,0.622,82.89,0
1339,221053,0.0803,1,1,3,0.995,0.5479999999999999,0.8909999999999999,0.0858,-18.792,0.0682,0.187,69.217,0
1340,231547,0.116,10,0,4,0.991,0.298,0.868,0.108,-19.528,0.038,0.0662,72.04,0
1341,165933,0.136,0,1,4,0.992,0.395,0.8740000000000001,0.0996,-21.13,0.0512,0.0939,101.811,0
1342,150573,0.147,5,1,4,0.984,0.286,0.889,0.12,-20.198,0.0359,0.239,88.169,0
1343,315107,0.182,10,1,3,0.994,0.413,0.893,0.12,-19.59,0.0773,0.0847,67.74600000000001,0
1344,195160,0.0463,2,0,4,0.993,0.22,0.866,0.0974,-20.395,0.0385,0.0531,92.448,0
1345,203107,0.0863,9,1,3,0.993,0.256,0.685,0.109,-19.14,0.0431,0.114,131.961,0
1346,243560,0.161,9,1,4,0.985,0.192,0.898,0.143,-15.954,0.0463,0.131,72.289,0
1347,434213,0.092,5,1,4,0.991,0.419,0.667,0.126,-15.493,0.0397,0.187,81.845,0
1348,344827,0.114,9,0,4,0.984,0.381,0.187,0.171,-16.385,0.0425,0.109,128.69799999999998,0
1349,192000,0.966,6,1,4,0.594,0.916,0.0,0.0772,-4.198,0.331,0.327,140.049,0
1350,241266,0.866,11,1,4,0.65,0.7659999999999999,0.0,0.15,-5.796,0.417,0.8640000000000001,99.293,0
1351,153678,0.684,6,0,4,0.104,0.612,0.0,0.116,-5.751,0.156,0.674,140.075,0
1352,136387,0.0324,9,0,3,0.994,0.276,0.943,0.0876,-23.359,0.0406,0.0653,90.795,0
1353,215027,0.0613,10,1,3,0.971,0.149,0.00861,0.11,-22.742,0.0437,0.0583,97.861,0
1354,142920,0.162,8,1,4,0.985,0.247,0.84,0.112,-21.189,0.0352,0.0814,77.229,0
1355,328427,0.0274,8,1,3,0.993,0.347,0.933,0.118,-22.383000000000006,0.0553,0.0431,168.021,0
1356,216696,0.603,2,1,4,0.0399,0.7879999999999999,0.0,0.0956,-8.857999999999997,0.0589,0.265,152.995,0
1357,104178,0.113,8,1,5,0.99,0.449,0.893,0.104,-21.371,0.0436,0.155,69.12899999999999,0
1358,208588,0.615,9,0,4,0.0407,0.901,0.0,0.262,-6.1960000000000015,0.0887,0.46,122.008,0
1359,208196,0.7070000000000001,11,1,4,0.017,0.614,0.0,0.156,-9.123,0.405,0.5660000000000001,78.215,0
1360,100598,0.461,10,1,4,0.957,0.5760000000000001,0.0,0.0944,-10.358,0.0567,0.375,129.869,0
1361,182879,0.647,5,1,4,0.103,0.847,2.85e-05,0.141,-6.356,0.32,0.435,166.12599999999995,0
1362,158021,0.69,10,0,4,0.00479,0.6579999999999999,0.072,0.102,-7.09,0.0454,0.136,158.016,0
1363,158417,0.515,10,0,5,0.0138,0.847,0.0,0.136,-8.419,0.27,0.473,105.381,0
1364,170458,0.401,10,1,4,0.0295,0.799,1.79e-06,0.081,-10.304,0.279,0.16,123.985,0
1365,143562,0.5579999999999999,1,1,4,0.199,0.738,0.0188,0.0713,-8.779,0.0547,0.228,159.877,0
1366,147604,0.495,5,0,4,0.355,0.866,0.00552,0.0893,-8.211,0.063,0.387,118.023,0
1367,145125,0.482,5,0,4,0.116,0.695,2.2e-05,0.104,-9.642,0.411,0.523,159.953,0
1368,118271,0.563,6,1,4,0.478,0.621,1.13e-05,0.163,-9.235,0.168,0.623,129.994,0
1369,131500,0.594,7,1,4,0.182,0.7490000000000001,0.0598,0.11,-9.329,0.202,0.466,156.976,0
1370,258567,0.732,0,0,4,0.000754,0.66,0.00268,0.0508,-7.082000000000002,0.0297,0.189,122.016,0
1371,144405,0.6629999999999999,8,0,4,0.204,0.88,0.8490000000000001,0.108,-7.467,0.213,0.609,123.019,0
1372,168464,0.955,10,0,4,0.5429999999999999,0.6579999999999999,0.119,0.12,-6.237,0.307,0.454,135.15,0
1373,40000,0.544,0,1,3,0.743,0.71,0.96,0.0677,-12.264,0.0531,0.0373,78.133,0
1374,226442,0.6729999999999999,10,0,4,0.0126,0.695,0.0503,0.161,-6.352,0.0273,0.444,116.0,0
1375,264363,0.522,4,0,4,0.204,0.482,1.49e-06,0.104,-7.536,0.0289,0.103,60.178,0
1376,180952,0.354,2,1,4,0.879,0.6940000000000001,8.27e-05,0.381,-12.275,0.0829,0.652,130.346,0
1377,181342,0.836,1,1,4,0.0005059999999999,0.7879999999999999,0.873,0.125,-9.889,0.0566,0.7809999999999999,135.05700000000002,0
1378,174562,0.74,2,0,4,0.0149,0.458,0.0,0.0971,-4.746,0.366,0.509,81.72800000000002,0
1379,317231,0.0126,10,0,4,0.989,0.294,0.906,0.0767,-26.827,0.0512,0.0747,94.993,0
1380,226064,0.621,5,0,4,0.0696,0.774,0.0,0.123,-8.763,0.138,0.197,84.991,0
1381,337400,0.653,8,1,4,0.01,0.455,0.0627,0.175,-7.848,0.0377,0.524,174.093,0
1382,126851,0.696,6,0,4,0.09,0.934,0.0,0.109,-4.447,0.0536,0.453,121.576,0
1383,197129,0.71,7,1,4,0.00316,0.7190000000000001,4.01e-06,0.249,-7.207000000000002,0.0256,0.688,109.987,0
1384,222600,0.617,11,0,4,0.105,0.253,0.00155,0.156,-7.117999999999999,0.0678,0.288,169.03599999999997,0
1385,31055,0.0824,11,0,4,0.937,0.463,0.0,0.236,-15.523,0.0349,0.322,127.732,0
1386,31000,0.23,9,1,4,0.7959999999999999,0.835,0.966,0.0683,-26.37,0.117,0.713,93.02,0
1387,203307,0.846,7,1,4,0.00045,0.574,0.0021,0.118,-4.613,0.0287,0.615,117.984,0
1388,219328,0.916,8,1,4,0.000943,0.129,0.000109,0.251,-3.442,0.0887,0.278,146.031,0
1389,144489,0.818,8,0,4,0.705,0.7020000000000001,0.0,0.371,-6.643,0.346,0.465,107.971,0
1390,31000,0.754,8,1,1,0.58,0.799,0.972,0.111,-22.06900000000001,0.0855,0.994,130.001,0
1391,218331,0.414,1,1,4,0.00548,0.784,0.0,0.063,-6.691,0.5760000000000001,0.103,166.857,0
1392,89025,0.976,4,1,4,9.93e-05,0.8079999999999999,0.868,0.0348,-13.079,0.0679,0.941,120.012,0
1393,31000,0.031,7,1,4,0.992,0.647,0.923,0.0773,-21.803,0.157,0.347,100.133,0
1394,192267,0.917,11,1,4,0.00193,0.31,0.126,0.3670000000000001,-7.501,0.0924,0.544,152.1,0
1395,161750,0.6579999999999999,5,0,4,0.0134,0.878,0.743,0.154,-8.18,0.1669999999999999,0.326,107.062,0
1396,266240,0.753,0,1,4,0.397,0.8290000000000001,1.64e-05,0.132,-6.24,0.0334,0.964,155.049,0
1397,291533,0.337,8,1,4,0.454,0.768,0.0,0.189,-13.550999999999998,0.161,0.241,120.065,0
1398,102087,0.283,0,1,4,0.00663,0.585,0.836,0.115,-11.034,0.117,0.7070000000000001,130.82,0
1399,175776,0.546,1,1,4,0.59,0.78,0.00262,0.6990000000000001,-10.289,0.198,0.5870000000000001,135.935,0
1400,244278,0.706,9,0,4,0.0559,0.782,0.0,0.478,-7.439,0.306,0.557,91.128,0
1401,182282,0.732,10,0,4,0.000697,0.7909999999999999,0.958,0.0978,-11.991,0.0745,0.258,131.939,0
1402,175700,0.782,7,1,4,0.0504,0.7929999999999999,0.917,0.115,-15.16,0.0515,0.857,125.0,0
1403,144405,0.8440000000000001,4,1,4,0.000696,0.8109999999999999,0.893,0.0909,-7.706,0.0528,0.655,123.029,0
1404,234098,0.8,5,0,4,0.184,0.69,0.616,0.089,-12.464,0.0409,0.218,121.979,0
1405,187167,0.535,10,1,4,0.0413,0.725,0.0,0.145,-5.5760000000000005,0.0396,0.181,74.972,0
1406,167877,0.6659999999999999,11,0,4,0.8340000000000001,0.616,0.0653,0.0871,-11.89,0.6,0.229,121.363,0
1407,162704,0.535,8,1,4,0.14,0.785,0.0,0.11,-6.686,0.0445,0.229,135.058,0
1408,144405,0.723,0,1,4,0.227,0.804,0.8270000000000001,0.102,-7.237999999999999,0.0598,0.6890000000000001,123.018,0
1409,140905,0.888,0,1,4,0.6409999999999999,0.7959999999999999,0.923,0.068,-8.214,0.118,0.5379999999999999,134.898,0
1410,166000,0.413,0,1,4,0.7240000000000001,0.7140000000000001,0.0,0.103,-13.678,0.0638,0.69,99.03,0
1411,214751,0.685,3,0,4,0.0694,0.636,9e-06,0.151,-4.593,0.0331,0.284,132.002,0
1412,146573,0.935,1,1,4,0.000162,0.778,0.923,0.0776,-9.98,0.0526,0.862,140.003,0
1413,172513,0.691,3,1,4,0.00082,0.8029999999999999,0.872,0.112,-13.331,0.0591,0.888,127.997,0
1414,158328,0.78,0,1,4,3.5e-05,0.807,0.725,0.229,-11.383,0.0501,0.925,124.903,0
1415,257019,0.855,9,0,4,0.13,0.618,0.901,0.0276,-9.967,0.0639,0.392,120.058,0
1416,170893,0.995,1,1,1,1.51e-05,0.6679999999999999,0.919,0.182,-12.086,0.264,0.13,218.666,0
1417,128313,0.498,9,0,4,0.031,0.947,0.943,0.108,-12.563,0.0894,0.967,129.98,0
1418,200444,0.81,5,0,4,0.0128,0.728,0.0,0.361,-7.478,0.124,0.82,114.963,0
1419,226707,0.853,1,1,4,0.0144,0.5720000000000001,5.26e-06,0.245,-5.398,0.048,0.45,82.02799999999998,0
1420,229692,0.825,0,1,4,0.00215,0.453,0.888,0.145,-10.036,0.0463,0.5539999999999999,159.985,0
1421,180933,0.165,0,1,3,0.934,0.459,0.8640000000000001,0.192,-14.057,0.0425,0.7240000000000001,187.356,0
1422,301893,0.4270000000000001,0,1,4,0.932,0.57,0.867,0.234,-14.262,0.0555,0.3720000000000001,85.63,0
1423,350947,0.0485,5,1,3,0.966,0.232,0.6729999999999999,0.0794,-19.431,0.0481,0.0585,141.306,0
1424,246560,0.0882,10,1,4,0.976,0.378,0.858,0.243,-18.099,0.0315,0.328,101.312,0
1425,479427,0.198,5,1,4,0.923,0.409,0.759,0.105,-15.707,0.0532,0.284,76.127,0
1426,457027,0.0269,7,1,4,0.981,0.245,0.58,0.0923,-21.304,0.0404,0.0833,110.036,0
1427,386267,0.0317,10,1,3,0.975,0.362,0.8590000000000001,0.0892,-18.552,0.0398,0.149,64.59100000000001,0
1428,257867,0.199,10,1,4,0.953,0.493,0.885,0.233,-18.008,0.0451,0.419,142.371,0
1429,311187,0.0575,7,1,3,0.984,0.463,0.8009999999999999,0.107,-18.358,0.0402,0.44,119.148,0
1430,328200,0.216,2,1,4,0.94,0.379,0.675,0.128,-16.485,0.0512,0.258,76.02,0
1431,479187,0.173,2,1,4,0.865,0.31,0.8540000000000001,0.0527,-14.711,0.0407,0.193,139.31799999999998,0
1432,403373,0.0461,7,1,4,0.953,0.391,0.265,0.104,-18.682,0.0386,0.25,111.43,0
1433,380333,0.0805,2,1,4,0.92,0.473,0.351,0.0682,-15.898,0.0386,0.3670000000000001,93.512,0
1434,272227,0.171,2,1,4,0.912,0.365,0.78,0.138,-14.817,0.0432,0.488,139.715,0
1435,531307,0.182,5,1,4,0.951,0.406,0.519,0.108,-15.449000000000002,0.0424,0.148,127.007,0
1436,306160,0.07,5,1,4,0.972,0.1669999999999999,0.693,0.117,-21.572,0.0432,0.0913,77.778,0
1437,308360,0.103,10,1,3,0.982,0.452,0.903,0.176,-16.555999999999994,0.038,0.261,112.515,0
1438,263187,0.227,10,1,4,0.972,0.496,0.921,0.0912,-16.897000000000002,0.0771,0.507,82.57,0
1439,200960,0.767,11,1,4,0.455,0.569,0.0,0.621,-5.399,0.22,0.63,86.059,0
1440,165608,0.841,9,0,4,0.0026,0.711,0.237,0.358,-4.386,0.0829,0.233,119.971,0
1441,131187,0.934,9,0,4,0.00115,0.684,0.0071099999999999,0.435,-3.721,0.111,0.361,119.976,0
1442,196160,0.8809999999999999,6,0,4,0.0544,0.6679999999999999,3.05e-06,0.168,-4.363,0.0581,0.433,134.94799999999998,0
1443,173035,0.998,11,0,4,0.114,0.7909999999999999,0.939,0.387,-9.782,0.0846,0.31,124.862,0
1444,216667,0.514,11,0,4,0.128,0.516,2.05e-06,0.263,-7.934,0.0645,0.0811,143.9,0
1445,172800,0.56,7,0,4,0.39,0.667,3.1e-05,0.501,-10.845,0.0519,0.8290000000000001,79.348,0
1446,187292,0.753,2,0,4,0.556,0.805,0.0,0.316,-4.945,0.0362,0.8029999999999999,106.012,0
1447,144405,0.754,0,1,4,0.014,0.617,0.935,0.172,-8.479,0.0865,0.8,123.141,0
1448,165328,0.382,5,1,4,0.138,0.6809999999999999,5.45e-05,0.0981,-9.762,0.0395,0.479,167.043,0
1449,202632,0.6940000000000001,9,1,4,0.0797,0.856,0.941,0.134,-12.47,0.107,0.967,122.01,0
1450,181788,0.713,0,1,4,0.00104,0.412,0.000165,0.121,-9.503,0.0844,0.433,77.096,0
1451,191360,0.934,11,1,4,0.0812,0.375,0.000147,0.298,-3.214,0.159,0.306,114.934,0
1452,220560,0.665,1,0,4,0.163,0.8390000000000001,0.0,0.289,-5.229,0.0522,0.6890000000000001,124.991,0
1453,203000,0.299,6,0,4,0.308,0.8059999999999999,1.5399999999999998e-05,0.205,-11.755,0.219,0.677,77.00399999999998,0
1454,154044,0.448,2,1,4,0.0194,0.7120000000000001,0.0,0.102,-11.308,0.304,0.363,161.875,0
1455,208379,0.985,2,1,4,0.153,0.813,0.000193,0.0596,-4.447,0.0807,0.812,119.961,0
