,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,target
23,29937.717333,81276.856047,209957.863166,532452.568286,1304648.859279,3014237.276846,6624272.563804,13943750.293815,99.999458,1e-06,5e-06,1.5e-05,3.5e-05,8.6e-05,6e-05,0.0001,5.9e-05,7.9e-05,0.000102,0.019636,0.077747,0.17184,0.280967,0.481886,0.304867,0.489261,0.342747,0.523704,0.610484,-11213.054072,-4173.481418,-1542.103435,-691.31656,-374.01645,-163.244956,-78.028423,-98.926242,-75.16055,-51.840094,4e-06,4.2e-05,0.000271,0.001113,0.003928,0.006355,0.010082,0.011645,0.032373,0.014152,6.3e-05,0.00027,0.001151,0.005582,0.021535,0.022423,0.029912,0.02622,0.039179,0.034349,-228853.007662,-272139.010978,-321105.397235,-382592.308591,-471444.2976,-619667.211833,-881136.249916,-1398693.883026,-2463135.530542,-4690359.934314,4060.023444,2414.367862,1424.837291,849.320291,523.786148,344.729961,245.561518,195.284361,172.226043,164.162337,0.111769,0.440511,1.706377,6.45648,23.305853,78.012685,239.176969,652.345697,1594.630341,3586.962377,2.503231,7.038088,19.575967,53.673945,143.724651,370.045294,911.275838,2113.324769,4646.028035,9808.805368,1
24,33163.212379,90854.710407,243840.641358,628811.754526,1528729.564991,3569072.2741,7841194.189691,16588268.750677,99.999803,0.0,0.0,0.0,0.0,0.0,3e-06,0.000113,6.2e-05,6e-06,1.2e-05,0.000656,0.004332,0.00155,0.003913,0.003729,0.038559,0.841968,0.53394,0.072242,0.130634,-15221.95245,-5800.48886,-2237.281049,-996.017934,-570.965701,-275.000392,-114.414144,-77.830984,-80.058909,-56.745717,0.0,3e-06,1e-06,6e-06,9e-06,0.000206,0.005608,0.010337,0.001322,0.003593,3e-06,4.1e-05,4e-06,2.4e-05,1.6e-05,0.000405,0.019841,0.033534,0.002814,0.008798,-237374.690774,-282031.612039,-332643.357139,-396371.886928,-488750.45641,-643242.173293,-916360.696188,-1457666.245505,-2571282.314939,-4901802.617679,4089.593268,2429.459095,1432.690198,853.553926,526.209312,346.246916,246.610454,196.101647,172.926799,164.805525,0.115119,0.454059,1.763649,6.675114,24.102929,80.669989,247.234531,674.446973,1648.907286,3710.30809,2.585478,7.250586,20.194182,55.43421,148.532297,382.323028,939.260746,2182.546624,4796.891458,10136.174429,0
25,47669.084525,130755.46587,350594.077449,904254.359828,2223374.450345,5154987.672792,11304912.950455,23909500.593501,99.999902,0.0,0.0,0.0,0.0,0.0,2e-06,5e-06,3.8e-05,2.7e-05,2.7e-05,0.000142,0.002779,0.001147,0.005704,0.009788,0.035242,0.067055,0.411605,0.224794,0.239548,-14306.851581,-5395.148564,-2368.444164,-1012.742071,-474.633992,-266.156738,-148.633864,-84.840482,-62.482865,-39.63067,0.0,2e-06,1e-06,8e-06,2.3e-05,0.000205,0.00059,0.005559,0.006608,0.008854,0.0,2e-05,5e-06,2.8e-05,3.5e-05,0.000301,0.001166,0.023937,0.018836,0.019278,-259124.83453,-307072.085453,-361425.582521,-429879.501608,-529109.81557,-695044.701885,-988219.758698,-1568850.248694,-2762773.884209,-5260349.97971,4160.565211,2465.42379,1451.151061,863.263157,531.542805,349.393835,248.63043,197.556126,174.098195,165.835363,0.123056,0.485152,1.884437,7.132544,25.754805,86.224477,264.443847,721.332648,1763.464245,3967.943242,2.762918,7.751058,21.578315,59.247079,158.741714,408.917263,1005.930578,2333.903561,5128.478653,10836.372347,1
26,90250.830845,244009.404444,652178.857857,1686086.737179,4196131.653922,9544074.60247,21045315.321795,44637906.126006,99.999776,0.0,1e-06,2.9e-05,8e-06,4e-06,3e-06,2e-05,0.000124,2e-05,1.5e-05,0.001589,0.01549,0.568948,0.182338,0.078924,0.076835,0.260793,0.907988,0.197853,0.19674,-10289.252161,-3357.582662,-1148.461583,-642.161554,-389.137383,-224.766836,-109.497407,-65.328573,-90.59662,-56.882618,0.0,7e-06,0.000539,0.000434,0.000368,0.000411,0.001925,0.040362,0.004256,0.001549,1e-06,1.3e-05,0.000633,0.000541,0.000597,0.00104,0.003757,0.062063,0.011158,0.009806,-293254.808966,-346399.530212,-406805.576478,-483173.87705,-594338.193657,-780848.407754,-1111057.934512,-1765303.256493,-3110854.883017,-5925043.901848,4261.099957,2516.51413,1477.51966,877.27001,539.368478,354.129088,251.768977,199.89303,176.035014,167.572502,0.137491,0.541826,2.10075,7.950841,28.709244,96.118155,294.785298,803.727242,1964.564125,4420.148944,3.079346,8.661344,24.072728,66.037479,176.913016,455.860313,1123.406377,2599.651141,5717.433381,12086.206263,1
27,14183.399968,39047.162137,103246.483765,266114.226346,655909.192364,1523833.142761,3341762.927067,7065489.262801,99.99986,6e-06,2e-06,4e-06,2.8e-05,8e-06,7e-06,8e-06,1.2e-05,5.1e-05,1.4e-05,0.071887,0.031247,0.04392,0.234823,0.083959,0.076995,0.107289,0.106079,0.369622,0.133365,-15094.499191,-5464.322744,-1954.969735,-811.506337,-320.328966,-208.881187,-133.856083,-104.857784,-51.363333,-66.539596,2e-05,1.7e-05,5.6e-05,0.000837,0.000438,0.00083,0.00148,0.00284,0.013655,0.00505,0.000484,0.000228,0.000491,0.003876,0.001253,0.000957,0.001796,0.004691,0.021959,0.006927,-190657.966654,-228047.107527,-270352.359528,-323512.904374,-400412.354364,-528883.942976,-756035.980887,-1206272.665235,-2133107.758365,-4074239.44909,3913.291169,2340.054491,1386.735019,829.325137,512.840788,338.309228,241.472244,192.360564,169.883465,162.110583,0.097133,0.38269,1.498934,5.661093,20.412032,68.320437,209.515225,571.298443,1396.024422,3140.513813,2.176492,6.117975,17.057859,47.036,125.735278,323.943177,797.540739,1850.474413,4066.047281,8590.590793,0
28,36862.848198,101349.100147,272540.438749,706249.092785,1689843.809084,3928444.470631,8662755.710271,18364137.563794,99.999165,0.0,1e-06,1e-06,2e-06,4e-06,1.2e-05,0.000139,7.3e-05,0.00021,0.000393,0.000398,0.014144,0.017096,0.037857,0.078358,0.192692,1.106915,0.399344,0.567313,0.381345,-14240.946965,-5351.660292,-1918.772635,-769.470788,-317.184437,-199.447362,-84.224697,-107.749936,-34.012116,-31.276966,0.0,1e-05,1.6e-05,7.3e-05,0.000284,0.001084,0.011655,0.016115,0.053226,0.077248,2e-06,0.000125,0.00016,0.000425,0.000983,0.002899,0.019218,0.028971,0.155537,0.312893,-246127.302183,-292135.692185,-344312.17633,-410071.70439,-505489.155234,-665196.061999,-948105.208609,-1508842.775678,-2662671.121937,-5077546.788514,4118.867497,2444.324563,1440.351798,857.614427,528.469571,347.607775,247.519525,196.78246,173.494602,165.317842,0.116936,0.46146,1.792983,6.788238,24.518238,82.082793,251.67756,686.949896,1680.603876,3785.09994,2.628854,7.371315,20.537122,56.408926,151.156924,389.293797,953.739724,2212.902674,4868.894194,10296.615494,1
29,14510.139967,40078.404607,107389.82591,277557.37364,686499.202237,1601405.563354,3441989.11538,7343201.382612,99.999395,0.0,0.0,0.0,3e-06,6e-06,2.1e-05,5.9e-05,0.000133,0.000235,0.000148,6.8e-05,0.000465,0.005646,0.052664,0.081304,0.271698,0.438972,0.607393,0.722882,0.614866,-12842.707154,-5206.826731,-1989.971312,-879.64456,-389.328623,-192.733205,-96.873419,-66.180184,-67.956394,-77.153892,0.0,0.0,2e-06,8.2e-05,0.000354,0.00161,0.007129,0.03031,0.037235,0.032604,0.0,1e-06,5e-06,0.000181,0.000672,0.002616,0.010819,0.049363,0.138858,0.086024,-194198.072802,-232091.511565,-274905.015561,-328581.723744,-406030.285637,-535118.163511,-762834.382567,-1213802.059727,-2141137.36416,-4083433.989681,3927.964132,2347.397297,1390.412217,831.168273,513.769788,338.781938,241.710275,192.482989,169.94442,162.14325,0.098043,0.386659,1.504849,5.692455,20.550837,68.80954,211.041596,575.696417,1406.828623,3164.90277,2.198277,6.170958,17.199227,47.283599,126.673618,326.385536,803.842697,1867.23214,4089.694642,8657.67623,1
30,10128.435718,27685.624724,74326.211733,191310.750249,469017.11915,1088889.334672,2397367.737933,5066462.771503,99.999939,0.0,0.0,0.0,2e-06,1e-06,1e-06,4e-06,7e-06,3.2e-05,1.4e-05,0.00043,0.006156,0.002914,0.023198,0.020001,0.015781,0.049765,0.070982,0.241633,0.113916,-15142.191523,-5942.764233,-2240.337445,-993.658676,-448.997787,-202.00971,-153.380309,-120.246719,-51.867502,-73.784789,0.0,4e-06,2e-06,4.2e-05,5.1e-05,8.9e-05,0.000343,0.000808,0.004283,0.003888,2e-06,6e-05,1.9e-05,0.000159,0.000135,0.000145,0.000901,0.00144,0.00589,0.007666,-178073.246863,-213399.953934,-253274.561895,-303200.862785,-375145.018389,-494943.927487,-706367.480812,-1125023.910361,-1986755.483349,-3791706.317617,3858.686751,2312.246503,1372.324428,821.612021,508.48005,335.625179,239.659951,190.984599,168.727112,161.06434,0.091179,0.359463,1.394796,5.28111,19.074217,63.859978,195.845455,534.247863,1306.322483,2939.619242,2.049259,5.74426,15.988713,43.873609,117.596573,302.846524,744.705797,1727.674498,3798.990387,8025.950482,0
31,22511.546595,61367.623871,164190.273799,422526.885856,1047094.776883,2421412.260684,5324011.861838,11208868.322619,99.99992,0.0,0.0,0.0,2e-06,3e-06,4e-06,8e-06,1e-05,1e-05,4.3e-05,0.000124,0.002866,0.00347,0.035258,0.04413,0.057303,0.095801,0.122422,0.112709,0.307092,-15404.726872,-5545.405476,-2107.091438,-949.969482,-433.23895,-261.731757,-135.063197,-108.075292,-60.025523,-52.073287,0.0,2e-06,2e-06,7.3e-05,0.000135,0.000428,0.0009,0.00182,0.001402,0.005025,1e-06,2.1e-05,1.9e-05,0.000281,0.000441,0.000842,0.001791,0.004241,0.003205,0.02173,-215899.772525,-257194.397625,-303898.21114,-362530.593152,-447240.630415,-588544.979064,-837805.68875,-1331244.809926,-2346221.844988,-4470371.296213,4013.131194,2390.600556,1412.632802,842.89695,520.252188,342.640461,244.214132,194.307458,171.43371,163.462062,0.10713,0.421773,1.635882,6.193155,22.360901,74.836077,229.441583,625.666206,1529.082606,3439.557553,2.400306,6.741172,18.755331,51.436924,137.782699,354.833454,874.38356,2027.170837,4456.029749,9407.753516,1
32,23682.98339,65959.103514,176467.971743,456092.091257,1089074.229483,2538422.324748,5607942.440709,11906408.718241,99.998329,1e-06,2.4e-05,9e-06,2.2e-05,3.2e-05,5.7e-05,0.000123,7.7e-05,0.000465,0.000861,0.015933,0.187999,0.10889,0.240026,0.282816,0.416686,0.676805,0.363821,0.241598,-0.757241,-14583.362656,-5350.328579,-1855.179449,-911.800665,-388.783986,-172.983682,-122.197382,-88.026164,-55.587602,-46.807655,7e-06,0.000302,0.000154,0.000717,0.001921,0.005583,0.015529,0.016961,0.100501,0.173602,0.000122,0.003973,0.00141,0.003467,0.008857,0.019439,0.044284,0.037215,0.308541,0.599871,-224272.673469,-266892.022785,-315149.425913,-375840.125827,-463706.403786,-610551.572857,-870757.325799,-1386352.766491,-2447550.862191,-4669282.503274,4043.773946,2406.185025,1420.690818,847.195332,522.673007,344.125029,245.241135,195.105418,172.119118,164.093425,0.106108,0.420718,1.642909,6.21738,22.460128,75.271384,231.099394,631.03285,1544.929352,3481.632372,2.418377,6.733015,18.774221,51.749622,138.704824,357.568294,874.016819,2027.76364,4464.212118,9443.11772,1
33,30387.433191,83440.237989,223321.870921,574136.673999,1420821.649036,3300050.919031,7222013.297331,15258806.213687,99.999947,0.0,0.0,0.0,0.0,1e-06,2e-06,4e-06,8e-06,2.7e-05,1.1e-05,0.000306,0.002859,0.003588,0.006267,0.011344,0.029861,0.056495,0.099472,0.20209,0.127381,-15095.374154,-5458.054475,-2031.710206,-1019.523388,-483.512798,-218.259065,-123.333619,-126.39869,-113.031183,-59.324109,0.0,1e-06,3e-06,1e-05,4.1e-05,0.00022,0.000388,0.001961,0.006463,0.003642,9e-06,1.3e-05,2.1e-05,5.2e-05,0.00018,0.000655,0.000777,0.004176,0.016476,0.006774,-231016.378065,-274699.355243,-324198.874993,-386514.186522,-476825.779952,-627856.445559,-894797.497229,-1423715.153652,-2511757.962168,-4788806.852764,4067.686916,2418.352362,1426.983182,850.546744,524.551657,345.264603,245.973737,195.635519,172.544989,164.465421,0.113399,0.446763,1.736193,6.569186,23.713139,79.372405,243.356109,663.549958,1621.607526,3647.748494,2.541635,7.130606,19.866757,54.558962,146.142235,376.288468,926.961137,2150.681204,4723.732247,9978.936441,0
34,57177.552561,151931.112339,408476.219023,1052054.597205,2584384.693273,6000459.623197,13200410.920953,27904300.318121,99.999944,0.0,0.0,2e-06,1.5e-05,2e-06,1e-06,3e-06,9e-06,1e-05,1.3e-05,8.9e-05,0.004949,0.032979,0.153446,0.053342,0.022301,0.053012,0.151781,0.115286,0.148434,-13500.042249,-5520.339305,-2247.874339,-957.249184,-504.308162,-213.297169,-160.457135,-74.165254,-63.299325,-46.00933,0.0,2e-06,3.4e-05,0.000595,0.000228,0.000122,0.000412,0.002245,0.002824,0.005315,1e-06,2.1e-05,0.000286,0.00283,0.000891,0.000289,0.001111,0.002842,0.006702,0.008755,-267718.57985,-316965.410311,-372809.805394,-443167.267126,-545205.927535,-715886.777751,-1017423.373355,-1614612.694596,-2842595.984099,-5411145.342609,4187.043607,2478.856292,1458.060223,866.909985,533.55936,350.595302,249.410288,198.125364,174.562878,166.247806,0.126957,0.500504,1.933576,7.324294,26.463305,88.589085,271.650686,740.995651,1811.490786,4075.98651,2.848296,7.987718,22.241,60.832191,163.122416,420.139333,1033.627106,2398.078487,5271.956587,11138.171887,1
35,41236.525794,109778.098222,295134.468214,759944.030485,1864157.902547,4326148.499889,9532689.101627,20094599.769362,99.999882,0.0,0.0,2e-06,1.4e-05,2e-06,2e-06,8e-06,1e-05,2.5e-05,5.5e-05,0.000134,0.002595,0.026917,0.143295,0.056579,0.03674,0.12531,0.090564,0.235835,0.360593,-15587.805322,-5672.541362,-2251.546303,-963.921116,-499.710023,-173.223331,-139.845656,-94.251932,-61.726975,-48.635899,0.0,1e-06,2.7e-05,0.000538,0.000202,0.000138,0.000697,0.001478,0.005986,0.014753,0.0,1.1e-05,0.000215,0.002547,0.000802,0.000312,0.001769,0.004845,0.012457,0.028646,-250895.586006,-297566.607088,-350422.541923,-416894.707058,-513108.139586,-673793.338715,-957536.763965,-1519298.806084,-2674515.267021,-5091070.899862,4134.417475,2452.120821,1444.269695,859.591982,529.47757,348.131523,247.785972,196.920689,173.568495,165.358056,0.119781,0.472118,1.824013,6.908847,24.962198,83.562161,256.254025,699.04573,1709.211923,3846.284829,2.686419,7.53595,20.975182,57.382005,153.864069,396.268144,974.652711,2261.04812,4972.071428,10498.822729,1
36,19045.781823,52377.703352,140659.845488,362220.991378,880841.123465,2046947.598959,4509397.051229,9542656.340649,99.999803,0.0,1e-06,1e-06,1e-06,3e-06,6e-06,2.4e-05,2.5e-05,5.2e-05,8.3e-05,0.001695,0.019257,0.010491,0.025023,0.052497,0.084848,0.218581,0.248828,0.290758,0.402142,-13927.22885,-5232.589543,-2031.669956,-933.388515,-474.479809,-219.909249,-119.507247,-81.460845,-120.470189,-62.298555,1e-06,1.7e-05,9e-06,5.2e-05,0.000169,0.000533,0.003068,0.0032,0.011275,0.016422,1e-05,0.000229,9.2e-05,0.000256,0.000731,0.00106,0.00724,0.009861,0.030222,0.050878,-209736.238652,-250097.12827,-295766.251409,-353145.954652,-436135.809921,-574713.436043,-819750.547407,-1305232.369863,-2304346.824922,-4396132.24871,3989.830248,2378.825506,1406.62161,839.768664,518.566449,341.676384,243.632312,193.917606,171.140405,163.218006,0.10337,0.408015,1.585596,6.001887,21.676341,72.579134,222.618752,607.378146,1485.478918,3344.006927,2.32682,6.517436,18.154113,49.872056,133.666996,344.225363,845.18643,1961.348153,4313.36002,9115.227753,0
37,56477.265214,156125.068986,416631.559832,1073599.586176,2638243.243922,6126575.298135,13457708.433295,28426405.405841,99.999938,0.0,0.0,0.0,5e-06,2e-06,4e-06,1.3e-05,1.2e-05,1.5e-05,1.2e-05,0.000208,0.001537,0.001765,0.068605,0.024933,0.074675,0.1382,0.124063,0.209516,0.134407,-15327.450336,-5650.885918,-2181.459919,-1057.97054,-449.037832,-229.852736,-131.175625,-86.627417,-70.883803,-72.368532,0.0,1e-06,1e-06,0.00018,0.000113,0.000673,0.003294,0.001991,0.00258,0.00421,1e-06,1e-05,8e-06,0.000825,0.000334,0.001009,0.004483,0.005075,0.006577,0.009478,-266341.763721,-315448.167776,-371215.101108,-441634.298809,-544013.177278,-715639.394142,-1019461.699993,-1621706.618916,-2860517.901639,-5451975.247532,4182.855703,2476.822522,1457.104808,866.494579,533.411851,350.581214,249.463899,198.212189,174.665448,166.357533,0.126591,0.499342,1.946594,7.359987,26.557802,88.904456,272.671485,743.655396,1817.802314,4089.851386,2.838306,7.965783,22.222646,61.135643,163.665782,421.568075,1037.422808,2407.071156,5290.295175,11175.492256,1
38,31060.767514,85496.698198,229377.340623,590848.763115,1439837.586992,3351461.479594,7362611.541624,15589976.63001,99.999843,0.0,0.0,1e-06,1e-06,2e-06,1.1e-05,4.1e-05,6.8e-05,7e-06,2.6e-05,3.2e-05,0.000766,0.02197,0.030376,0.033448,0.142081,0.388303,0.595208,0.093276,0.218294,-12761.224004,-4510.250043,-1617.426645,-659.366281,-328.516934,-202.949571,-131.492408,-84.092789,-73.091504,-65.575537,0.0,0.0,9e-06,4.4e-05,9.2e-05,0.001308,0.006062,0.006008,0.002332,0.006283,0.0,1e-06,2.2e-05,8.9e-05,0.000234,0.002488,0.010825,0.013518,0.003063,0.020064,-234425.221338,-278617.848286,-328682.897171,-391687.452588,-482956.045038,-635520.81467,-905175.629893,-1439456.150177,-2538540.318228,-4838759.296235,4079.497773,2424.320974,1430.030333,852.133636,525.408621,345.756799,246.282014,195.853014,172.717895,164.616763,0.113826,0.448406,1.743435,6.597113,23.816606,79.718984,244.453499,666.895559,1630.316136,3668.720561,2.553266,7.164055,19.941928,54.796097,146.7922,378.012385,929.03398,2157.117434,4740.922813,10019.912794,1
39,19488.212158,53745.49394,143438.658139,368340.387162,912449.537155,2112916.263693,4629214.916344,9759054.838766,99.999867,0.0,1e-06,1e-06,4e-06,6e-06,1.3e-05,1.2e-05,2.2e-05,2.9e-05,4.6e-05,0.000102,0.008714,0.014903,0.060699,0.099216,0.186463,0.157382,0.210658,0.268396,0.350987,-13612.327718,-5223.866339,-1928.6869,-880.743889,-293.540276,-189.341396,-92.174236,-97.061438,-68.964189,-57.192687,0.0,7e-06,1.2e-05,0.000131,0.000284,0.001276,0.001715,0.004811,0.006428,0.01358,1e-06,8.3e-05,7.6e-05,0.000402,0.0005,0.001699,0.002877,0.0085,0.01208,0.024954,-207437.245847,-247458.60211,-292762.699041,-349719.573947,-432152.57069,-569883.728316,-813322.770554,-1295680.709824,-2288244.647035,-4366121.207272,3980.965837,2374.362982,1404.35952,838.605883,517.95153,341.334582,243.422377,193.772832,171.026534,163.118513,0.104146,0.409984,1.596585,6.03748,21.783355,72.901343,223.505927,609.423405,1489.17256,3349.682318,2.331295,6.547603,18.237342,50.135039,134.230769,345.594468,851.650559,1974.95956,4338.394395,9161.401744,0
40,42610.147238,117216.128307,314080.619526,813303.173229,1993262.062308,4605146.300013,10129541.082078,21430289.86691,99.999931,0.0,0.0,0.0,1e-06,2e-06,8e-06,1.1e-05,1.8e-05,8e-06,2.2e-05,0.000132,0.002912,0.004037,0.014343,0.048555,0.103809,0.181542,0.178442,0.105535,0.221378,-14397.881277,-5241.661386,-1992.286744,-865.192818,-336.365532,-230.695325,-156.576093,-118.914013,-67.437607,-45.504042,0.0,2e-06,3e-06,1.8e-05,0.000169,0.000858,0.002107,0.004599,0.001261,0.003182,0.0,2.2e-05,2.8e-05,8.5e-05,0.000256,0.002216,0.00312,0.007602,0.004125,0.015695,-251642.575692,-298497.034669,-351649.886269,-418668.543292,-515955.744865,-678879.925326,-967236.830873,-1538654.016416,-2714175.175129,-5173835.359332,4136.829674,2453.44409,1445.049666,860.101078,529.850371,348.437663,248.056066,197.171411,173.808635,165.593314,0.120507,0.475212,1.846665,6.98894,25.234844,84.510597,259.276254,707.167184,1728.873311,3890.732535,2.705326,7.587842,21.139024,58.06274,155.558679,401.11814,986.364351,2286.690121,5026.91596,10622.45476,1
41,22991.73476,62400.486011,165644.81282,425987.613893,1047806.205234,2434647.898412,5327024.059519,11278715.727414,99.999682,0.0,0.0,7e-06,2.2e-05,1e-05,9e-06,6e-06,2.9e-05,0.000115,0.00012,0.000532,0.0025,0.126277,0.346219,0.127365,0.124121,0.034892,0.156927,0.481278,0.562921,-11118.627095,-4286.898348,-1441.30546,-597.037907,-319.43789,-194.555386,-85.330846,-104.739525,-62.416741,-60.310132,0.0,1e-06,4.4e-05,0.000782,0.000673,0.000822,0.000758,0.00541,0.024772,0.032421,1e-06,8e-06,7.5e-05,0.001175,0.001089,0.001571,0.001882,0.014194,0.07477,0.064623,-214743.177723,-255980.10765,-302769.979045,-361804.663991,-447596.500586,-591449.931628,-846886.976365,-1353825.37636,-2397666.19269,-4583704.988004,4008.668804,2388.537574,1411.771059,842.63748,520.293369,342.832229,244.496904,194.636272,171.78447,163.824992,0.106448,0.420016,1.635974,6.18557,22.323849,74.741439,229.248925,625.321741,1528.81104,3441.971705,2.387183,6.697311,18.699098,51.42942,137.651179,354.533242,872.045918,2023.37739,4444.547126,9394.344539,1
42,22482.327008,60190.363047,156632.912081,394571.910563,1046693.325778,2461196.178946,5308431.35307,11097148.635531,99.986891,5e-06,1.7e-05,2.3e-05,0.00016,0.000188,0.000455,0.000983,0.000605,0.003501,0.007173,0.079854,0.14462,0.324102,1.184339,1.085712,1.250024,0.554525,1.129124,-4.162399,-16.114014,-9710.685431,-3903.112118,-1255.40753,-521.95505,-193.304171,-140.090891,-72.264599,-37.206156,-20.607593,-17.72959,2.2e-05,0.000153,0.000132,0.004529,0.01019,0.044101,0.114809,0.093542,0.687022,2.133419,0.000402,0.001509,0.000889,0.014169,0.038915,0.143235,0.307322,0.231397,1.92343,4.660849,-180203.79649,-216262.831847,-257474.921456,-310041.318665,-387395.67505,-518485.078615,-751933.734549,-1217210.673256,-2176626.74245,-4186240.659765,3868.025673,2317.703204,1375.853114,824.179702,510.557309,337.448128,241.286035,192.50946,170.193121,162.493418,0.103133,0.410425,1.617926,6.103039,21.963477,73.324764,224.169699,609.44404,1482.851694,3320.424731,2.320771,6.478952,18.419832,50.725152,134.98676,346.039697,866.71068,2012.772746,4406.156092,9277.26219,0
43,108555.455742,300904.128109,809727.168709,2098155.595842,4985641.927271,11634373.456903,25691770.267593,54582336.059391,99.998711,1e-06,2.7e-05,7e-06,1.2e-05,2.3e-05,4.2e-05,0.000112,6.6e-05,0.000315,0.000684,0.01918,0.237509,0.107803,0.169998,0.27655,0.41019,0.703571,0.382065,0.436338,-0.96757,-11809.590484,-5531.361924,-2101.075354,-900.804882,-339.871657,-190.761028,-86.322924,-104.648951,-69.521887,-34.064435,9e-06,0.000447,0.000165,0.000522,0.001796,0.005536,0.017218,0.016711,0.073891,0.186372,0.000155,0.005928,0.001645,0.003347,0.008491,0.017963,0.045702,0.038245,0.273835,0.619496,-313919.469057,-370076.455,-433891.47397,-514532.446694,-631845.860813,-828545.228196,-1177125.368206,-1867830.231358,-3288152.999804,-6258417.738005,4316.643495,2544.628283,1491.920614,884.817497,543.491511,356.541364,253.315673,201.009943,176.938334,168.370348,0.139837,0.554722,2.159715,8.178422,29.551305,99.013677,303.918417,829.770901,2030.826621,4575.053813,3.190986,8.871459,24.728882,68.027987,182.408636,470.178404,1150.292376,2669.560949,5874.873494,12428.636039,1
44,110105.960155,284688.667824,767733.959025,1806025.789291,5077940.853654,11499879.261504,17388768.69509,17216348.065289,99.772618,0.000294,0.00037,0.000704,0.001435,0.002042,0.003357,0.004633,0.013138,0.08214,0.11927,0.520045,0.879691,1.466892,2.198247,0.67159,-12.05306,-28.264765,-95.711164,-719.79177,-1130.777202,-11006.574446,-3922.875918,-1405.172617,-616.723335,-246.997117,-121.728655,-50.449697,-18.315291,-13.56845,-2.773557,0.001112,0.002699,0.010181,0.030963,0.105214,0.277059,0.685802,3.365714,17.095093,27.872209,0.018973,0.033018,0.087254,0.197766,0.345987,0.996306,2.316288,8.111156,29.432188,72.555493,-213240.525585,-253535.973507,-298660.858886,-354455.922375,-433617.213741,-563511.762896,-790760.522968,-1237454.210451,-2149881.327428,-4060545.520339,3972.082391,2369.365885,1401.304987,836.526147,516.353428,339.971742,242.221686,192.652082,169.933646,162.03919,0.107426,0.417247,1.600526,6.006837,21.610757,72.257857,221.113651,595.053713,1394.078175,3081.642959,2.417924,6.732192,18.4395,49.570741,131.828659,337.799563,845.828041,1976.475514,4208.788446,8558.174184,1
45,24110.147954,66679.896697,178726.711602,460908.056671,1128771.369269,2616192.223258,5753391.979151,12162041.238264,99.999939,0.0,0.0,1e-06,2e-06,2e-06,6e-06,7e-06,1e-05,6e-06,2.8e-05,0.000432,0.00704,0.009834,0.028293,0.034942,0.088204,0.073537,0.089024,0.067868,0.196546,-15069.301565,-5677.090913,-2060.161539,-909.86544,-334.33143,-174.263332,-125.91531,-133.48164,-97.067809,-108.978775,0.0,5e-06,9e-06,4.9e-05,8.4e-05,0.000606,0.000955,0.002365,0.001344,0.00629,2e-06,6e-05,5.3e-05,0.000198,0.000212,0.000832,0.001507,0.004019,0.004125,0.012724,-220528.135564,-262600.556987,-310268.152727,-370272.685036,-457239.406276,-602715.724346,-860211.652765,-1370584.964773,-2420954.85036,-4619786.540286,4030.208954,2399.359066,1417.232487,845.418511,521.735354,343.605542,244.919448,194.88314,171.944592,163.941275,0.108323,0.427063,1.662155,6.289641,22.709548,76.046091,233.257845,636.211975,1555.465914,3500.808607,2.434264,6.824487,19.005115,52.265383,140.028498,360.791891,887.087032,2057.468659,4522.87418,9556.070194,0
46,53545.27942,147018.839708,393845.547825,1013745.642983,2491350.366314,5784019.985314,12705118.720288,26823801.579515,99.999975,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,5e-06,1.4e-05,4e-06,9e-05,0.001236,0.001202,0.003589,0.013085,0.014003,0.016752,0.075688,0.173345,0.045025,-14842.103226,-5481.059651,-2056.400967,-953.92035,-443.271428,-290.35717,-205.793286,-79.591233,-74.117703,-93.979682,0.0,0.0,1e-06,4e-06,3.6e-05,7.6e-05,0.000167,0.001192,0.004054,0.001213,0.0,5e-06,4e-06,7e-06,5.1e-05,0.00015,0.000446,0.001211,0.008329,0.002184,-264285.685358,-313073.692985,-368464.651425,-438383.624163,-540002.403052,-710305.184321,-1011857.787457,-1609588.429375,-2839165.142895,-5411393.010062,4176.5644,2473.621032,1455.447578,865.60932,532.913717,350.276787,249.263239,198.06352,174.543055,166.24836,0.125612,0.495146,1.923961,7.281434,26.290394,88.012487,269.90209,736.156225,1799.773725,4050.085886,2.818423,7.908818,22.02627,60.487656,162.053712,417.346568,1026.787876,2382.102826,5235.586046,11058.843804,1
