,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,target
265,0.478125,0.5,0.434375,0.4125,0.346875,0.5421875,0.5421875,0.5,0.652083333333333,0.7375,0.78125,0.86875,0.889583333333333,0.78125,0.889583333333333,0.95625,1
266,0.478125,0.478125,0.434375,0.4125,0.346875,0.5421875,0.5421875,0.5,0.652083333333333,0.7375,0.78125,0.86875,0.889583333333333,0.78125,0.889583333333333,0.95625,1
267,0.478125,0.478125,0.434375,0.4125,0.346875,0.5421875,0.5421875,0.5,0.652083333333333,0.760416666666667,0.78125,0.86875,0.889583333333333,0.78125,0.889583333333333,0.95625,1
268,0.5,0.5,0.434375,0.4125,0.390625,0.5421875,0.5421875,0.5,0.652083333333333,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.804166666666667,0.889583333333333,0.95625,0
269,0.5,0.5,0.434375,0.390625,0.4125,0.5421875,0.5421875,0.5,0.652083333333333,0.7375,0.78125,0.845833333333333,0.825,0.804166666666667,0.889583333333333,0.95625,0
270,0.5,0.5,0.45625,0.478125,0.45625,0.5421875,0.5421875,0.5,0.652083333333333,0.7375,0.78125,0.845833333333333,0.78125,0.78125,0.889583333333333,0.95625,0
271,0.5,0.5,0.45625,0.45625,0.45625,0.5421875,0.5421875,0.5,0.652083333333333,0.7375,0.78125,0.845833333333333,0.78125,0.78125,0.889583333333333,0.95625,0
272,0.5,0.5,0.45625,0.45625,0.478125,0.5421875,0.5421875,0.5,0.652083333333333,0.7375,0.78125,0.825,0.78125,0.78125,0.889583333333333,0.95625,0
273,0.478125,0.5,0.45625,0.45625,0.45625,0.5421875,0.5421875,0.5,0.652083333333333,0.7375,0.78125,0.845833333333333,0.933333333333333,0.78125,0.889583333333333,0.95625,1
274,0.5,0.5,0.45625,0.45625,0.45625,0.5421875,0.5421875,0.5,0.652083333333333,0.7375,0.78125,0.845833333333333,0.78125,0.78125,0.889583333333333,0.95625,0
275,0.5,0.5,0.45625,0.4125,0.45625,0.5421875,0.5421875,0.5,0.652083333333333,0.7375,0.78125,0.845833333333333,0.78125,0.78125,0.889583333333333,0.95625,0
276,0.5,0.5,0.434375,0.390625,0.390625,0.5421875,0.5421875,0.5,0.652083333333333,0.7375,0.78125,0.845833333333333,0.86875,0.804166666666667,0.889583333333333,0.95625,0
277,0.5421875,0.5421875,0.5203125,0.5203125,0.5203125,0.6078125,0.6078125,0.5421875,0.652083333333333,0.7375,0.760416666666667,0.845833333333333,0.889583333333333,0.760416666666667,0.86875,0.933333333333333,1
278,0.5421875,0.5421875,0.5203125,0.5203125,0.5203125,0.6078125,0.6078125,0.5421875,0.652083333333333,0.7375,0.760416666666667,0.825,0.889583333333333,0.760416666666667,0.86875,0.889583333333333,1
279,0.5421875,0.5421875,0.5203125,0.5421875,0.5203125,0.5859375,0.5859375,0.5640625,0.629166666666667,0.7375,0.760416666666667,0.845833333333333,0.889583333333333,0.7375,0.825,0.804166666666667,0
280,0.5421875,0.5640625,0.5421875,0.5421875,0.5203125,0.5859375,0.6078125,0.5640625,0.652083333333333,0.7375,0.760416666666667,0.845833333333333,0.889583333333333,0.760416666666667,0.845833333333333,0.804166666666667,0
281,0.5421875,0.5640625,0.5421875,0.5421875,0.5203125,0.5859375,0.6078125,0.5640625,0.629166666666667,0.7375,0.760416666666667,0.845833333333333,0.889583333333333,0.760416666666667,0.845833333333333,0.804166666666667,0
282,0.5421875,0.5640625,0.5421875,0.5421875,0.5203125,0.5859375,0.6078125,0.5640625,0.629166666666667,0.7375,0.760416666666667,0.845833333333333,0.889583333333333,0.760416666666667,0.845833333333333,0.804166666666667,0
283,0.5421875,0.5640625,0.5203125,0.5421875,0.5203125,0.5859375,0.6078125,0.5640625,0.629166666666667,0.7375,0.760416666666667,0.845833333333333,0.889583333333333,0.760416666666667,0.845833333333333,0.804166666666667,0
284,0.5421875,0.5421875,0.5,0.5,0.5,0.5859375,0.6078125,0.5203125,0.652083333333333,0.7375,0.760416666666667,0.845833333333333,0.86875,0.760416666666667,0.889583333333333,0.9125,1
285,0.5421875,0.5421875,0.5203125,0.5203125,0.5203125,0.5859375,0.6078125,0.5421875,0.652083333333333,0.7375,0.760416666666667,0.845833333333333,0.9125,0.760416666666667,0.86875,0.933333333333333,1
286,0.5421875,0.5421875,0.5203125,0.5203125,0.5203125,0.5859375,0.6078125,0.5421875,0.652083333333333,0.7375,0.760416666666667,0.845833333333333,0.9125,0.760416666666667,0.889583333333333,0.933333333333333,1
287,0.5421875,0.5421875,0.5203125,0.5203125,0.5203125,0.6078125,0.6078125,0.5421875,0.652083333333333,0.7375,0.760416666666667,0.825,0.889583333333333,0.760416666666667,0.86875,0.9125,1
288,0.28125,0.303125,0.303125,0.28125,0.2390625,0.325,0.303125,0.2390625,0.672916666666667,0.78125,0.804166666666667,0.86875,0.889583333333333,0.804166666666667,0.9125,0.889583333333333,1
289,0.28125,0.303125,0.303125,0.28125,0.2390625,0.325,0.303125,0.2390625,0.672916666666667,0.78125,0.804166666666667,0.889583333333333,0.889583333333333,0.804166666666667,0.9125,0.889583333333333,1
290,0.28125,0.303125,0.303125,0.28125,0.2390625,0.325,0.303125,0.2390625,0.672916666666667,0.78125,0.804166666666667,0.86875,0.889583333333333,0.804166666666667,0.9125,0.889583333333333,1
291,0.28125,0.303125,0.303125,0.28125,0.2390625,0.325,0.303125,0.2390625,0.672916666666667,0.78125,0.804166666666667,0.86875,0.889583333333333,0.804166666666667,0.9125,0.889583333333333,1
292,0.303125,0.303125,0.28125,0.28125,0.2171875,0.346875,0.346875,0.2390625,0.672916666666667,0.78125,0.804166666666667,0.889583333333333,0.889583333333333,0.804166666666667,0.933333333333333,0.889583333333333,1
293,0.303125,0.303125,0.28125,0.303125,0.2390625,0.346875,0.36875,0.303125,0.672916666666667,0.78125,0.804166666666667,0.86875,0.889583333333333,0.804166666666667,0.9125,0.9125,1
294,0.303125,0.325,0.28125,0.303125,0.2390625,0.346875,0.36875,0.325,0.672916666666667,0.78125,0.804166666666667,0.889583333333333,0.889583333333333,0.804166666666667,0.889583333333333,0.845833333333333,0
295,0.303125,0.325,0.303125,0.303125,0.2390625,0.346875,0.36875,0.325,0.672916666666667,0.760416666666667,0.804166666666667,0.9125,0.889583333333333,0.78125,0.889583333333333,0.845833333333333,0
296,0.303125,0.325,0.303125,0.303125,0.2390625,0.346875,0.36875,0.325,0.672916666666667,0.760416666666667,0.804166666666667,0.9125,0.889583333333333,0.78125,0.889583333333333,0.845833333333333,0
297,0.303125,0.325,0.303125,0.303125,0.2390625,0.346875,0.36875,0.325,0.672916666666667,0.760416666666667,0.804166666666667,0.9125,0.889583333333333,0.78125,0.889583333333333,0.845833333333333,0
298,0.303125,0.303125,0.28125,0.303125,0.2390625,0.346875,0.36875,0.325,0.672916666666667,0.78125,0.804166666666667,0.9125,0.889583333333333,0.804166666666667,0.889583333333333,0.845833333333333,0
299,0.303125,0.325,0.28125,0.303125,0.2390625,0.346875,0.346875,0.325,0.672916666666667,0.78125,0.804166666666667,0.9125,0.889583333333333,0.804166666666667,0.889583333333333,0.845833333333333,0
300,0.303125,0.325,0.303125,0.303125,0.2390625,0.346875,0.346875,0.325,0.672916666666667,0.78125,0.804166666666667,0.9125,0.889583333333333,0.804166666666667,0.889583333333333,0.845833333333333,0
301,0.303125,0.325,0.28125,0.303125,0.2390625,0.346875,0.346875,0.325,0.672916666666667,0.78125,0.804166666666667,0.9125,0.889583333333333,0.804166666666667,0.889583333333333,0.845833333333333,0
302,0.303125,0.325,0.28125,0.303125,0.2390625,0.346875,0.36875,0.325,0.672916666666667,0.78125,0.804166666666667,0.9125,0.889583333333333,0.78125,0.889583333333333,0.845833333333333,0
303,0.45625,0.478125,0.434375,0.434375,0.390625,0.5,0.5,0.478125,0.69375,0.78125,0.804166666666667,0.889583333333333,0.845833333333333,0.78125,0.845833333333333,0.825,0
304,0.45625,0.45625,0.434375,0.434375,0.390625,0.5,0.5,0.478125,0.69375,0.78125,0.804166666666667,0.889583333333333,0.845833333333333,0.78125,0.845833333333333,0.825,0
305,0.45625,0.45625,0.434375,0.434375,0.390625,0.5,0.5,0.478125,0.69375,0.78125,0.804166666666667,0.889583333333333,0.86875,0.78125,0.845833333333333,0.825,0
306,0.45625,0.45625,0.434375,0.434375,0.390625,0.5,0.5,0.478125,0.69375,0.78125,0.804166666666667,0.889583333333333,0.86875,0.78125,0.845833333333333,0.825,0
307,0.45625,0.45625,0.434375,0.434375,0.390625,0.5,0.5,0.478125,0.69375,0.78125,0.804166666666667,0.889583333333333,0.86875,0.78125,0.845833333333333,0.825,0
308,0.45625,0.45625,0.434375,0.434375,0.390625,0.5,0.5,0.478125,0.69375,0.78125,0.804166666666667,0.889583333333333,0.86875,0.78125,0.845833333333333,0.825,0
309,0.45625,0.45625,0.434375,0.434375,0.390625,0.5,0.5,0.478125,0.69375,0.78125,0.804166666666667,0.889583333333333,0.845833333333333,0.78125,0.845833333333333,0.825,0
310,0.45625,0.45625,0.434375,0.434375,0.390625,0.5,0.5,0.478125,0.69375,0.78125,0.804166666666667,0.889583333333333,0.86875,0.78125,0.845833333333333,0.825,0
311,0.45625,0.478125,0.434375,0.434375,0.390625,0.5,0.5,0.45625,0.69375,0.78125,0.804166666666667,0.86875,0.86875,0.78125,0.845833333333333,0.845833333333333,1
312,0.478125,0.478125,0.434375,0.434375,0.390625,0.5,0.478125,0.45625,0.69375,0.78125,0.804166666666667,0.86875,0.845833333333333,0.804166666666667,0.845833333333333,0.845833333333333,0
313,0.45625,0.478125,0.45625,0.434375,0.390625,0.5,0.45625,0.4125,0.69375,0.78125,0.804166666666667,0.825,0.845833333333333,0.804166666666667,0.845833333333333,0.825,1
314,0.45625,0.45625,0.45625,0.434375,0.390625,0.478125,0.45625,0.390625,0.69375,0.78125,0.804166666666667,0.845833333333333,0.845833333333333,0.804166666666667,0.889583333333333,0.845833333333333,1
315,0.434375,0.45625,0.45625,0.434375,0.390625,0.45625,0.434375,0.390625,0.69375,0.78125,0.804166666666667,0.86875,0.845833333333333,0.804166666666667,0.889583333333333,0.845833333333333,1
316,0.4125,0.36875,0.325,0.390625,0.4125,0.36875,0.36875,0.434375,0.69375,0.804166666666667,0.804166666666667,0.933333333333333,0.889583333333333,0.825,0.889583333333333,0.889583333333333,1
317,0.4125,0.36875,0.325,0.390625,0.4125,0.36875,0.390625,0.434375,0.69375,0.804166666666667,0.804166666666667,0.933333333333333,0.889583333333333,0.825,0.889583333333333,0.889583333333333,1
318,0.478125,0.4125,0.4125,0.434375,0.45625,0.390625,0.390625,0.45625,0.716666666666667,0.78125,0.825,0.933333333333333,0.9125,0.804166666666667,0.889583333333333,0.889583333333333,1
319,0.478125,0.4125,0.4125,0.4125,0.45625,0.390625,0.390625,0.45625,0.716666666666667,0.78125,0.825,0.933333333333333,0.9125,0.804166666666667,0.889583333333333,0.889583333333333,1
320,0.478125,0.4125,0.4125,0.4125,0.45625,0.390625,0.390625,0.45625,0.716666666666667,0.804166666666667,0.825,0.933333333333333,0.9125,0.78125,0.86875,0.889583333333333,1
321,0.478125,0.4125,0.4125,0.4125,0.45625,0.390625,0.390625,0.45625,0.716666666666667,0.804166666666667,0.825,0.933333333333333,0.9125,0.804166666666667,0.889583333333333,0.889583333333333,1
322,0.45625,0.390625,0.390625,0.4125,0.45625,0.36875,0.36875,0.434375,0.716666666666667,0.804166666666667,0.825,0.9125,0.9125,0.804166666666667,0.889583333333333,0.889583333333333,1
323,0.45625,0.390625,0.346875,0.390625,0.4125,0.4125,0.390625,0.434375,0.716666666666667,0.78125,0.78125,0.69375,0.608333333333333,0.825,0.889583333333333,0.9125,2
324,0.45625,0.390625,0.346875,0.390625,0.4125,0.4125,0.390625,0.434375,0.716666666666667,0.78125,0.78125,0.69375,0.608333333333333,0.825,0.889583333333333,0.9125,2
325,0.5,0.434375,0.4125,0.478125,0.5,0.4125,0.45625,0.5,0.760416666666667,0.760416666666667,0.7375,0.69375,0.564583333333333,0.760416666666667,0.672916666666667,0.564583333333333,1
326,0.5,0.434375,0.4125,0.478125,0.5,0.4125,0.45625,0.5,0.760416666666667,0.760416666666667,0.7375,0.69375,0.564583333333333,0.760416666666667,0.672916666666667,0.564583333333333,1
327,0.0,0.434375,0.4125,0.478125,0.5,0.434375,0.0,0.0,0.0,0.804166666666667,0.760416666666667,0.69375,0.585416666666667,0.804166666666667,0.0,0.0,1
328,0.0,0.4125,0.45625,0.0,0.0,0.434375,0.0,0.0,0.0,0.760416666666667,0.7375,0.0,0.0,0.7375,0.0,0.0,1
329,0.0,0.434375,0.4125,0.478125,0.5,0.434375,0.0,0.0,0.0,0.804166666666667,0.760416666666667,0.716666666666667,0.585416666666667,0.804166666666667,0.0,0.0,1
330,0.36875,0.36875,0.325,0.303125,0.303125,0.434375,0.4125,0.4125,0.69375,0.78125,0.804166666666667,0.889583333333333,0.95625,0.825,0.889583333333333,0.95625,1
331,0.45625,0.4125,0.36875,0.325,0.303125,0.434375,0.4125,0.0,0.69375,0.78125,0.78125,0.69375,0.608333333333333,0.825,0.86875,0.0,2
332,0.45625,0.4125,0.36875,0.325,0.303125,0.434375,0.4125,0.0,0.69375,0.78125,0.78125,0.69375,0.608333333333333,0.825,0.86875,0.0,2
333,0.434375,0.4125,0.36875,0.346875,0.390625,0.434375,0.45625,0.5,0.69375,0.78125,0.78125,0.69375,0.564583333333333,0.825,0.86875,0.845833333333333,2
334,0.434375,0.4125,0.36875,0.346875,0.390625,0.434375,0.45625,0.5,0.69375,0.78125,0.78125,0.69375,0.564583333333333,0.825,0.86875,0.845833333333333,2
335,0.434375,0.4125,0.36875,0.346875,0.390625,0.434375,0.45625,0.5,0.69375,0.78125,0.78125,0.69375,0.564583333333333,0.825,0.86875,0.845833333333333,2
336,0.4125,0.390625,0.36875,0.346875,0.390625,0.434375,0.45625,0.5,0.69375,0.78125,0.78125,0.69375,0.541666666666667,0.825,0.86875,0.845833333333333,2
337,0.4125,0.390625,0.36875,0.346875,0.390625,0.434375,0.45625,0.5,0.69375,0.78125,0.78125,0.69375,0.541666666666667,0.825,0.86875,0.845833333333333,2
338,0.4125,0.390625,0.36875,0.346875,0.390625,0.434375,0.434375,0.5,0.69375,0.78125,0.78125,0.69375,0.564583333333333,0.825,0.9125,0.845833333333333,2
339,0.4125,0.390625,0.36875,0.346875,0.390625,0.434375,0.434375,0.5,0.69375,0.78125,0.78125,0.69375,0.564583333333333,0.825,0.9125,0.845833333333333,2
340,0.4125,0.390625,0.36875,0.346875,0.390625,0.434375,0.434375,0.0,0.69375,0.78125,0.78125,0.69375,0.564583333333333,0.825,0.9125,0.0,2
341,0.4125,0.390625,0.36875,0.346875,0.390625,0.434375,0.434375,0.0,0.69375,0.78125,0.78125,0.69375,0.564583333333333,0.825,0.9125,0.0,2
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
343,0.6734375,0.6953125,0.0,0.0,0.0,0.0,0.0,0.0,0.69375,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,1
344,0.6734375,0.6734375,0.6515625,0.6296875,0.0,0.6734375,0.0,0.0,0.716666666666667,0.804166666666667,0.804166666666667,0.845833333333333,0.0,0.804166666666667,0.0,0.0,1
345,0.7171875,0.7171875,0.759375,0.0,0.0,0.0,0.0,0.0,0.69375,0.78125,0.78125,0.0,0.0,0.0,0.0,0.0,1
346,0.0,0.0,0.0,0.6734375,0.6734375,0.0,0.0,0.0,0.0,0.0,0.0,0.585416666666667,0.608333333333333,0.0,0.0,0.0,1
347,0.0,0.0,0.0,0.6734375,0.6515625,0.0,0.0,0.0,0.0,0.0,0.0,0.585416666666667,0.608333333333333,0.0,0.0,0.0,1
348,0.6953125,0.7171875,0.7390625,0.6734375,0.6515625,0.7390625,0.0,0.0,0.69375,0.78125,0.78125,0.585416666666667,0.608333333333333,0.78125,0.0,0.0,1
349,0.6953125,0.7171875,0.7390625,0.6734375,0.6515625,0.7390625,0.0,0.0,0.69375,0.78125,0.78125,0.585416666666667,0.608333333333333,0.78125,0.0,0.0,1
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
351,0.6734375,0.6953125,0.6515625,0.6296875,0.6296875,0.7171875,0.7390625,0.0,0.716666666666667,0.78125,0.804166666666667,0.845833333333333,0.889583333333333,0.78125,0.825,0.0,1
352,0.6734375,0.6953125,0.6734375,0.0,0.0,0.6515625,0.0,0.0,0.69375,0.78125,0.804166666666667,0.0,0.0,0.804166666666667,0.0,0.0,1
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
356,0.6734375,0.6734375,0.0,0.0,0.0,0.0,0.0,0.0,0.716666666666667,0.804166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
357,0.6734375,0.6734375,0.6515625,0.0,0.0,0.0,0.0,0.0,0.716666666666667,0.804166666666667,0.78125,0.0,0.0,0.0,0.0,0.0,1
358,0.6734375,0.6734375,0.6515625,0.0,0.0,0.6515625,0.0,0.0,0.716666666666667,0.804166666666667,0.804166666666667,0.0,0.0,0.804166666666667,0.0,0.0,1
359,0.6734375,0.6734375,0.6515625,0.0,0.0,0.6296875,0.0,0.0,0.716666666666667,0.804166666666667,0.804166666666667,0.0,0.0,0.804166666666667,0.0,0.0,1
360,0.6734375,0.6734375,0.6515625,0.0,0.0,0.6515625,0.0,0.0,0.716666666666667,0.804166666666667,0.804166666666667,0.0,0.0,0.804166666666667,0.0,0.0,1
361,0.0,0.0,0.0,0.6953125,0.6515625,0.0,0.0,0.0,0.0,0.0,0.0,0.564583333333333,0.608333333333333,0.0,0.0,0.0,1
362,0.0,0.0,0.0,0.6734375,0.6734375,0.0,0.0,0.0,0.0,0.0,0.0,0.585416666666667,0.608333333333333,0.0,0.0,0.0,1
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
364,0.0,0.7171875,0.6953125,0.6734375,0.6734375,0.7390625,0.6515625,0.0,0.0,0.804166666666667,0.804166666666667,0.69375,0.629166666666667,0.804166666666667,0.716666666666667,0.0,1
365,0.0,0.0,0.0,0.6734375,0.6515625,0.0,0.0,0.0,0.0,0.0,0.0,0.716666666666667,0.629166666666667,0.0,0.0,0.0,1
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
367,0.6734375,0.6953125,0.6515625,0.6296875,0.6296875,0.7171875,0.7171875,0.6734375,0.69375,0.78125,0.804166666666667,0.845833333333333,0.889583333333333,0.760416666666667,0.7375,0.69375,2
368,0.6734375,0.6953125,0.6515625,0.6296875,0.6296875,0.7171875,0.7171875,0.6734375,0.69375,0.78125,0.804166666666667,0.845833333333333,0.889583333333333,0.760416666666667,0.7375,0.69375,2
369,0.0,0.0,0.5640625,0.7171875,0.0,0.0,0.0,0.0,0.0,0.0,0.45625,0.541666666666667,0.0,0.0,0.0,0.0,1
370,0.0,0.0,0.5421875,0.6953125,0.0,0.0,0.0,0.0,0.0,0.0,0.45625,0.541666666666667,0.0,0.0,0.0,0.0,1
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
372,0.478125,0.4125,0.390625,0.4125,0.45625,0.390625,0.390625,0.434375,0.716666666666667,0.804166666666667,0.804166666666667,0.933333333333333,0.977083333333333,0.804166666666667,0.889583333333333,0.95625,1
373,0.478125,0.4125,0.390625,0.4125,0.45625,0.390625,0.390625,0.434375,0.716666666666667,0.804166666666667,0.804166666666667,0.933333333333333,0.977083333333333,0.804166666666667,0.889583333333333,0.933333333333333,1
374,0.5,0.434375,0.434375,0.45625,0.5203125,0.4125,0.4125,0.478125,0.69375,0.760416666666667,0.78125,0.86875,0.86875,0.760416666666667,0.845833333333333,0.86875,1
375,0.390625,0.346875,0.346875,0.36875,0.0,0.346875,0.346875,0.4125,0.69375,0.804166666666667,0.825,0.933333333333333,0.0,0.825,0.9125,0.9125,1
376,0.434375,0.390625,0.390625,0.390625,0.4125,0.36875,0.36875,0.390625,0.69375,0.78125,0.825,0.9125,0.977083333333333,0.804166666666667,0.889583333333333,0.95625,1
377,0.478125,0.45625,0.4125,0.4125,0.45625,0.478125,0.5640625,0.6296875,0.69375,0.78125,0.78125,0.69375,0.585416666666667,0.804166666666667,0.825,0.845833333333333,2
378,0.478125,0.45625,0.4125,0.4125,0.45625,0.478125,0.5640625,0.6296875,0.69375,0.78125,0.78125,0.69375,0.585416666666667,0.804166666666667,0.825,0.845833333333333,2
379,0.434375,0.390625,0.36875,0.390625,0.0,0.4125,0.45625,0.5,0.69375,0.78125,0.804166666666667,0.889583333333333,0.0,0.804166666666667,0.845833333333333,0.86875,1
380,0.434375,0.390625,0.36875,0.0,0.0,0.36875,0.4125,0.434375,0.716666666666667,0.78125,0.78125,0.0,0.0,0.78125,0.7375,0.672916666666667,1
381,0.434375,0.390625,0.36875,0.0,0.0,0.36875,0.4125,0.478125,0.716666666666667,0.78125,0.78125,0.0,0.0,0.78125,0.7375,0.845833333333333,1
382,0.45625,0.390625,0.36875,0.0,0.0,0.36875,0.390625,0.434375,0.716666666666667,0.78125,0.78125,0.0,0.0,0.78125,0.7375,0.672916666666667,2
383,0.45625,0.390625,0.36875,0.0,0.0,0.36875,0.390625,0.434375,0.716666666666667,0.78125,0.78125,0.0,0.0,0.78125,0.7375,0.672916666666667,2
384,0.45625,0.390625,0.36875,0.0,0.0,0.36875,0.4125,0.434375,0.716666666666667,0.78125,0.804166666666667,0.0,0.0,0.78125,0.7375,0.672916666666667,1
385,0.434375,0.390625,0.36875,0.0,0.0,0.36875,0.4125,0.434375,0.69375,0.78125,0.804166666666667,0.0,0.0,0.78125,0.7375,0.672916666666667,1
386,0.45625,0.390625,0.36875,0.0,0.0,0.36875,0.4125,0.434375,0.716666666666667,0.78125,0.804166666666667,0.0,0.0,0.78125,0.7375,0.672916666666667,1
387,0.45625,0.4125,0.36875,0.45625,0.45625,0.4125,0.45625,0.478125,0.716666666666667,0.804166666666667,0.804166666666667,0.889583333333333,0.86875,0.825,0.86875,0.86875,1
388,0.45625,0.4125,0.36875,0.45625,0.45625,0.4125,0.45625,0.478125,0.716666666666667,0.804166666666667,0.804166666666667,0.889583333333333,0.86875,0.825,0.889583333333333,0.86875,1
389,0.45625,0.4125,0.36875,0.45625,0.45625,0.4125,0.45625,0.478125,0.716666666666667,0.804166666666667,0.804166666666667,0.889583333333333,0.86875,0.825,0.86875,0.86875,1
390,0.45625,0.4125,0.390625,0.434375,0.478125,0.4125,0.434375,0.478125,0.716666666666667,0.804166666666667,0.825,0.933333333333333,0.889583333333333,0.825,0.889583333333333,0.86875,1
391,0.45625,0.4125,0.4125,0.434375,0.478125,0.390625,0.4125,0.45625,0.716666666666667,0.804166666666667,0.825,0.9125,0.889583333333333,0.804166666666667,0.889583333333333,0.86875,1
392,0.45625,0.4125,0.390625,0.434375,0.478125,0.390625,0.434375,0.478125,0.716666666666667,0.804166666666667,0.825,0.933333333333333,0.889583333333333,0.825,0.889583333333333,0.86875,1
393,0.45625,0.4125,0.390625,0.434375,0.478125,0.390625,0.4125,0.478125,0.716666666666667,0.804166666666667,0.825,0.933333333333333,0.889583333333333,0.825,0.889583333333333,0.86875,1
394,0.45625,0.4125,0.390625,0.434375,0.478125,0.390625,0.434375,0.478125,0.716666666666667,0.804166666666667,0.825,0.933333333333333,0.889583333333333,0.825,0.889583333333333,0.86875,1
395,0.45625,0.390625,0.390625,0.4125,0.45625,0.36875,0.4125,0.45625,0.716666666666667,0.804166666666667,0.825,0.9125,0.889583333333333,0.78125,0.69375,0.629166666666667,2
396,0.45625,0.390625,0.390625,0.4125,0.45625,0.36875,0.4125,0.45625,0.716666666666667,0.804166666666667,0.825,0.9125,0.889583333333333,0.78125,0.69375,0.629166666666667,2
397,0.45625,0.390625,0.390625,0.4125,0.45625,0.36875,0.4125,0.45625,0.716666666666667,0.804166666666667,0.825,0.933333333333333,0.889583333333333,0.78125,0.69375,0.629166666666667,2
398,0.45625,0.390625,0.390625,0.4125,0.45625,0.36875,0.4125,0.45625,0.716666666666667,0.804166666666667,0.825,0.933333333333333,0.889583333333333,0.78125,0.69375,0.629166666666667,2
399,0.45625,0.390625,0.390625,0.4125,0.45625,0.36875,0.4125,0.45625,0.716666666666667,0.804166666666667,0.825,0.9125,0.889583333333333,0.78125,0.69375,0.629166666666667,2
400,0.45625,0.390625,0.390625,0.4125,0.45625,0.36875,0.4125,0.45625,0.716666666666667,0.804166666666667,0.825,0.9125,0.889583333333333,0.78125,0.69375,0.629166666666667,2
401,0.478125,0.434375,0.390625,0.390625,0.390625,0.45625,0.478125,0.5,0.716666666666667,0.78125,0.78125,0.825,0.845833333333333,0.825,0.86875,0.86875,0
402,0.478125,0.434375,0.390625,0.390625,0.0,0.45625,0.478125,0.5,0.69375,0.78125,0.78125,0.825,0.0,0.825,0.86875,0.86875,1
403,0.478125,0.434375,0.390625,0.390625,0.390625,0.45625,0.478125,0.5,0.716666666666667,0.78125,0.78125,0.825,0.845833333333333,0.825,0.86875,0.86875,0
404,0.478125,0.434375,0.390625,0.390625,0.0,0.45625,0.478125,0.5,0.69375,0.78125,0.78125,0.825,0.0,0.825,0.86875,0.86875,1
405,0.478125,0.434375,0.390625,0.390625,0.390625,0.45625,0.478125,0.5,0.69375,0.78125,0.78125,0.825,0.845833333333333,0.825,0.86875,0.86875,0
406,0.478125,0.434375,0.390625,0.390625,0.390625,0.45625,0.478125,0.5,0.716666666666667,0.78125,0.78125,0.825,0.845833333333333,0.825,0.86875,0.86875,0
407,0.478125,0.434375,0.390625,0.390625,0.390625,0.45625,0.478125,0.5,0.716666666666667,0.78125,0.78125,0.825,0.845833333333333,0.825,0.86875,0.86875,0
408,0.434375,0.390625,0.36875,0.325,0.325,0.434375,0.45625,0.478125,0.69375,0.78125,0.78125,0.716666666666667,0.652083333333333,0.804166666666667,0.845833333333333,0.86875,2
409,0.434375,0.390625,0.36875,0.325,0.325,0.434375,0.45625,0.478125,0.69375,0.78125,0.78125,0.716666666666667,0.652083333333333,0.804166666666667,0.845833333333333,0.86875,2
410,0.434375,0.4125,0.36875,0.346875,0.36875,0.434375,0.45625,0.478125,0.69375,0.78125,0.760416666666667,0.672916666666667,0.564583333333333,0.804166666666667,0.845833333333333,0.86875,2
411,0.434375,0.4125,0.36875,0.346875,0.36875,0.434375,0.45625,0.478125,0.69375,0.78125,0.760416666666667,0.672916666666667,0.564583333333333,0.804166666666667,0.845833333333333,0.86875,2
412,0.4125,0.390625,0.36875,0.36875,0.4125,0.434375,0.45625,0.478125,0.69375,0.78125,0.78125,0.672916666666667,0.585416666666667,0.804166666666667,0.845833333333333,0.86875,2
413,0.4125,0.390625,0.36875,0.36875,0.4125,0.434375,0.45625,0.478125,0.69375,0.78125,0.78125,0.672916666666667,0.585416666666667,0.804166666666667,0.845833333333333,0.86875,2
414,0.434375,0.390625,0.36875,0.36875,0.4125,0.434375,0.45625,0.478125,0.69375,0.78125,0.78125,0.672916666666667,0.585416666666667,0.804166666666667,0.845833333333333,0.86875,2
