,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,target
743,2.332543081,-1.476411917,-2.693550946,-2.694363339,1.38503987,3.173144271,-1.430644462,0.68709247,-1.702546974,1.704412469,-0.091024898,-0.896337152,0.357442414,0.03893436,0.624929675,-0.660707228,0.299488546,-0.042136458,-0.483847703,-0.372854209,0.079097637,0.622135923,0.113892675,0.720559836,0.119345662,0.098539133,0.010961834,-0.067389259,7.5,0
744,1.487456938,-0.947504099,-2.204466362,0.531077168,0.070120389,-0.552358299,0.357711138,-0.162494478,1.162260436,-0.953799278,-0.914505426,-0.370387994,-1.088249888,-1.196409744,0.135864975,0.12625375,1.067837026,0.250877384,0.098607053,0.366160301,-0.104912667,-0.772146323,-0.051106284,0.282650044,-0.159958817,-0.127198591,-0.070233767,0.029919867,297.8,0
745,-0.432920678,0.477479686,1.651789831,0.30029955,0.260279298,1.052613985,0.054370312,0.443326127,-0.021139221,-0.406010926,0.12435723,0.358871654,-0.073519006,-0.074264491,-0.044050015,0.647136862,-1.036784309,1.114504407,0.137499762,0.045202085,0.18746455,0.489544321,-0.027436208,0.1735147,-0.467976973,-0.734246896,0.216480776,0.185730754,45.0,0
746,-22.17713925,-17.00388219,-7.48439631,4.232360039,-0.835724087,1.322927961,3.308494929,-0.671719325,3.090143257,1.863465088,1.498063732,1.244517451,1.679398823,-0.876635584,2.330149971,2.648542914,-0.566769707,-2.196530813,1.533510453,-13.42913577,-4.952402215,-0.335760912,1.588403793,-0.330426567,1.812323208,0.323081444,-5.228273315,9.076548924,192.72,0
747,2.09357234,-0.060314017,-1.532329251,0.146273515,0.249291602,-0.831533107,0.134837229,-0.260894675,0.823659798,-0.087305699,-0.968818948,0.024465748,-0.305279443,0.542476505,0.956537112,-0.194662861,-0.592599542,0.218640775,-0.114101323,-0.24615875,0.248224205,0.845132563,-0.003668817,0.589379784,0.362844594,-0.441843152,0.000798037,-0.049547592,1.0,0
748,1.180166421,-0.446281478,1.002292989,-0.690640056,-1.2535713,-0.56042792,-0.697770846,0.13000986,1.916653346,-1.100902803,-0.062396058,0.507779788,-0.919066342,0.05854917,1.588161014,-0.792390221,0.297725431,-0.269214217,0.080245838,-0.219392801,0.027490162,0.323075314,0.0437355,0.402266673,0.356782674,-0.674394428,0.105321228,0.033466795,1.0,0
749,1.821511169,0.372893202,0.166142849,3.587237533,0.159151574,0.93126888,-0.480567023,0.294202936,-0.866796188,1.497711019,0.697552736,1.032786419,0.938299263,-0.106908316,-1.121613172,1.42713422,-1.222786307,-0.0372718,-1.372396624,-0.183304091,-0.133896902,-0.40659439,0.458982404,0.63602753,-0.567922127,-0.434412336,0.009678052,-0.02578135,7.87,0
750,-17.20228977,-12.86062706,-11.48576774,2.011996045,-7.781862725,3.278251507,4.870273322,1.554174359,-1.500885961,-1.643205219,0.172642568,1.091113811,1.587018447,2.679922793,0.772871163,3.577312686,1.240024729,-2.119471616,-0.633829881,-4.358470815,-0.533304326,-0.166245013,-5.848316891,-0.159629235,-1.282336703,-0.591177463,-2.286012412,0.120556249,629.73,0
751,0.498826881,-1.538253094,0.716231001,0.485430853,-1.389794278,0.199033724,-0.298325665,0.126286188,1.223135621,-0.645416715,-0.637561568,0.457092227,-0.393946792,-0.367027064,0.037677951,-0.347855922,0.456826998,-0.966957299,-0.000638515,0.569705012,-0.001107864,-0.514688731,-0.190327271,0.167460793,-0.077535004,0.9362734,-0.085375079,0.070438927,354.9,0
752,-2.106886828,0.470926148,-0.529201861,-0.849675582,1.125035609,0.036699393,0.858706361,-0.790943043,0.483707055,-0.726555408,0.655084623,0.240873985,-0.616203917,-1.513894767,-0.93334104,0.33973605,0.628288953,0.775953969,0.449442439,-0.461270798,0.355807127,-0.639323954,0.324236838,0.086591366,0.371871367,-0.069899463,0.309667313,0.503001257,99.07,0
753,-0.396549426,1.234980244,2.387016527,2.05405489,0.230456169,0.388323351,0.286488889,0.103526254,0.124198874,-0.232693998,0.654238112,-2.224700686,2.766915624,1.192280485,-0.001708122,0.574451408,0.180965501,-0.228943424,-1.55869256,-0.066466415,-0.109136697,-0.095373403,0.006853882,0.006116596,-0.292950965,-0.200403473,0.036796021,0.035227964,12.99,0
754,0.236363589,0.023575866,-0.11932285,-1.631561269,0.888481528,0.146875211,0.763916261,-0.333759851,-1.549434935,0.693408663,-0.19389835,-0.607258696,0.394817412,-0.135999907,-0.699028487,0.561870559,-0.077422188,-0.750035852,2.568235762,0.368748148,0.108045859,0.447867372,-0.263561638,-1.411371058,-0.320165773,-0.100931844,-0.008590858,-0.066029837,40.0,0
755,2.032184876,-0.028063576,-1.431378081,0.133171485,0.345201682,-0.54286486,0.116798596,-0.167069969,0.246422683,0.15398352,1.143924418,1.235655972,0.48714929,0.578257428,0.075653799,-0.082004232,-0.740467104,0.308570951,-0.015053399,-0.180700676,0.303864048,1.000460405,0.027828021,0.754162888,0.255363708,-0.160385141,-0.021848772,-0.06110739,1.0,0
756,-1.120073106,1.090292289,1.605656653,-1.445475317,-0.310530026,-0.913266514,0.491033953,0.106139436,0.087915132,0.057628604,1.44691829,0.749143488,-0.092723289,0.011141595,-0.181331506,0.691816529,-0.869885906,0.04451332,-0.533890335,0.29509421,-0.07677442,-0.07900081,-0.038822197,0.562256469,-0.295738669,0.697827327,0.459809447,0.300318179,0.77,0
757,1.088971373,-0.487968223,-1.274561978,-0.42570334,1.869790509,3.367840562,-0.464960593,0.774901308,0.031786678,-0.028709011,-0.154390523,-0.016383125,0.071316227,0.373467541,1.224642244,0.570035142,-0.903677395,0.372054986,0.016896204,0.260670746,0.153626908,0.092357748,-0.263309691,1.068042225,0.678263254,0.519979186,-0.049195833,0.025207116,121.24,0
758,1.086587162,0.539818867,0.432157369,2.240794525,0.350203569,0.331911175,0.191626942,0.137911864,-1.161807491,0.773010221,1.226605449,0.762462236,0.100038394,0.587366735,-0.052301509,0.652214066,-0.6628722,-0.694092364,-0.677032639,-0.111439082,-0.41815995,-1.368118474,0.221902039,-0.38428342,0.074619193,-0.458289524,-0.009839423,0.015683708,26.94,0
759,-5.127841719,3.73461843,-6.833417075,1.869745702,-2.551590603,-1.541820992,-1.882125478,3.734966026,-0.030221383,-0.864993127,-0.872804173,-0.037648338,-1.048029272,-0.886523735,1.460677898,1.888409818,4.432618626,1.622521263,-0.903425514,-0.050826195,-0.099683766,-0.735487339,-0.147128066,-0.778674896,-0.062511769,-0.317431954,0.072248674,-0.247384203,89.99,0
760,0.230057062,1.243543968,-1.251342144,0.532777287,1.639998744,-0.781717615,1.647588684,-0.322354315,-0.600440893,-1.005810075,-0.76983484,0.104785799,0.474831243,-1.26220423,-0.944512612,-0.209334613,0.754066045,0.129128891,-0.641588559,-0.085699308,0.114208306,0.471962741,-0.059531236,0.491888259,-0.269334402,-0.691310823,0.155736714,0.162967657,40.96,0
761,-0.599053314,-0.456791438,2.458655943,-2.629875895,-1.114166911,-0.08693698,-0.47396173,0.138767512,-2.059259195,1.218053143,1.216582275,-1.288387538,-1.23810399,-0.352354398,-0.00267551,-0.177442816,0.240865908,0.530180354,-1.097292197,-0.22249789,-0.035883425,0.432099985,-0.269787123,0.160165176,0.210171248,-0.193122146,0.150655899,-0.108591442,10.3,0
762,0.681881435,-1.653119941,1.296378867,1.228965934,-1.938444286,0.640808377,-0.947178575,0.330541766,0.610196209,0.25525055,-1.3229247,0.03638656,-1.368796332,-0.671321746,-1.508204727,-2.551965158,1.175913646,0.396930841,-0.872528008,-0.208838947,-0.466741997,-0.99366722,-0.058428668,0.359500704,0.165377034,-0.435278868,0.077728404,0.079323801,256.38,0
763,1.839258685,-1.512828794,-1.163152466,-0.754074087,-0.933854264,-0.599156332,-0.495663285,-0.248854273,-0.028785566,0.661545691,-1.330768459,-0.639034339,0.336389569,-0.347229753,0.089199445,1.205179794,-0.0062564,-1.159688759,0.744574441,0.385500388,0.281858156,0.439471755,-0.077004899,-0.549602686,-0.129799869,-0.164123104,-0.042110836,-0.023331379,210.59,0
764,2.008861956,-0.212951902,-1.071172308,-0.102804739,0.1571079,-0.15885841,-0.186115186,0.027422871,0.303861854,0.234999802,0.862431791,0.838486445,0.03031846,0.518911105,0.279087119,0.712471504,-0.925410683,-0.229387629,0.391053948,-0.130411843,-0.42549169,-1.340278889,0.52531619,0.236876207,-0.704688005,-0.005078544,-0.076810795,-0.053540473,17.26,0
765,-0.67115724,1.039983628,0.011628286,-0.656188557,0.29341372,-1.223894561,0.924192725,-0.189553318,0.544199656,0.35067069,-0.99839381,-0.277784363,-0.794557943,0.086598031,-0.25999072,-0.094730052,-0.392764933,-0.692825279,-0.11479744,0.041991385,-0.352072613,-0.656859907,0.252394103,0.009590392,-0.385074769,0.147347849,0.376235124,0.177068661,5.49,0
766,0.528887654,-1.098343398,0.668408831,2.031584724,-1.198425257,0.599898189,-0.590643388,0.291673331,1.802244784,-1.178765781,-1.549731406,0.043282526,-0.762709915,-2.430621691,-1.264749213,0.133158877,1.353080245,0.743991813,0.100714364,0.472884917,-0.004805645,-0.202831253,-0.445374961,-0.20128558,0.498578267,-0.239128911,0.066415086,0.118222089,313.47,0
767,2.095826161,-0.755983573,-1.078795846,-0.506415158,-0.986301958,-1.136686827,-0.883588369,-0.154165776,0.137135283,0.088202191,-0.414025241,-1.020120941,-0.324965808,-2.001680637,0.386684562,1.686147817,1.409404614,-0.39127966,0.193741983,0.041020696,0.247115298,0.736241895,0.092521228,-0.064337508,-0.17608768,-0.09109549,0.021769678,-0.008537624,39.99,0
768,1.297854836,0.313932671,0.326759786,0.493385592,-0.145721983,-0.683965895,0.119450839,-0.231550577,-0.075462991,-0.094580219,-0.48707982,0.748407597,1.424152775,0.005831032,0.956026913,0.400003283,-0.662517468,-0.505397277,0.062207266,-0.013483227,-0.278988741,-0.751974121,0.063427725,-0.091992796,0.318846511,0.122161153,-0.022858111,0.016005045,0.89,0
769,-1.092928397,1.433923254,-2.475017304,-0.533436556,0.138554106,-0.516536403,-0.081249586,1.137270954,-0.669443586,-1.012932153,0.49544283,1.012114209,0.837251183,-0.165446843,-0.458427706,1.200544784,0.367456135,1.064264321,-0.432386415,-0.407443895,0.362602106,0.855932632,0.1953474,0.189567684,-0.447522453,0.496858266,-0.270130757,-0.268519143,50.0,0
770,-1.249073464,1.284353681,1.77316079,4.343097587,-0.165502349,0.687574459,0.415754081,-0.016775242,-0.762360295,2.735479544,-1.050378658,-1.313826896,-0.486116676,-0.313115859,1.440958929,0.219099588,-0.191227959,0.627145667,0.791594979,0.582366379,-0.001830031,0.727969378,-0.202293683,0.033910773,-0.30627245,0.464866637,0.629753093,0.348915137,106.69,0
771,1.72046185,-1.578646754,0.320861547,0.179152021,-1.44598202,1.099428107,-1.575055032,0.461771153,2.756590586,-0.4837377,-2.157435487,0.359639677,-0.400702384,-1.29186591,-1.259523204,0.0257552,0.080918957,-0.07083604,0.509541571,0.068868488,0.082385317,0.481856493,0.090861278,0.388618542,-0.521295244,1.345788866,-0.033157664,-0.024209369,129.3,0
772,1.23837108,-0.313751939,-0.951587995,-0.409720707,1.836347736,3.598731537,-0.678055997,0.897295489,0.421302884,-0.171678333,-0.423251927,0.282184449,-0.132385376,0.036278038,0.068125615,0.152842176,-0.484689083,-0.291975264,0.619986641,0.054048323,-0.342980534,-1.028186788,0.026796026,1.025491139,0.462964944,0.299447374,-0.025793366,0.012561278,29.69,0
773,1.189352659,-1.517800315,0.789889399,-1.184276922,-1.946023932,-0.484397942,-1.158424753,-0.055477696,-1.63157551,1.32503776,-0.00503036,-0.725449477,0.499894606,-0.414989162,1.086829204,-0.519825607,0.77672128,-0.219386421,-0.963331294,-0.108192799,0.064445316,0.347193912,-0.041308972,0.397740052,0.176572047,-0.106962018,0.044902703,0.048964154,138.0,0
774,1.241986296,0.176725164,0.392987936,0.429774923,-0.283239662,-0.486836856,-0.065171458,-0.023957224,-0.156497229,0.110955926,1.150068275,0.824820707,0.052287485,0.462884046,0.381014204,0.605547187,-0.779279352,0.08846011,0.295791144,-0.088494431,-0.230504709,-0.710992651,0.087206555,-0.008498353,0.223383327,0.098312393,-0.034671209,0.004860657,0.89,0
775,1.006366198,-1.188761216,0.829722314,-0.742508288,-1.1974352,0.575941944,-1.112592608,0.321287501,-0.696960836,0.627836838,1.854228635,0.294183422,0.321755292,-0.188969454,0.922640593,1.094676945,0.366268097,-1.254042954,-0.252315027,0.294882838,0.565249426,1.346614546,-0.164498807,-0.234337853,0.207761427,-0.020793911,0.044464402,0.030525419,134.99,0
776,1.969905309,-0.490895416,-0.278560754,0.518458379,-0.852549588,-0.520826393,-0.682717399,0.023088903,1.62694546,-0.143897625,-1.173510881,-0.058673547,-0.895168893,0.006214165,0.637995774,0.082227923,-0.40810597,0.254530217,-0.272557693,-0.290985111,0.183608277,0.746141068,0.12942653,-0.086304709,-0.137239979,-0.202310868,0.038180648,-0.039697648,10.0,0
777,0.26555364,-2.242656648,0.159214271,-1.171946165,-0.845185683,1.902911933,-0.647648476,0.735709505,2.104885827,-1.450171099,1.456618558,1.101299562,-1.718233573,0.263159046,0.927490989,-1.714888862,1.236429331,-1.390792675,-0.12637998,0.502987921,0.185342066,0.02391907,-0.258278134,-1.301520042,-0.08974642,0.009560497,0.030097768,0.062046678,408.45,0
778,-1.806825535,0.44613937,-0.221493062,-0.665525791,0.648639319,-0.565175126,0.509451559,0.510294316,-0.756187011,-0.613708569,0.697323707,0.727519063,-0.263838792,0.773826494,-0.820388175,0.121880874,-0.236527747,-0.237850471,0.422166024,-0.560246528,-0.208031034,-0.431377448,0.332582177,0.728406603,0.948826284,0.557958981,-0.697217166,-0.626527019,39.95,0
779,1.492729151,-1.788895613,-1.877237048,-0.433053422,-0.067720624,1.007004241,-0.323700638,0.227802596,-0.356154398,0.731725503,0.508263812,0.081116639,-0.935451029,0.766174307,0.645167248,-2.194772149,0.252962377,0.918275443,-1.595471782,-0.215762687,0.197638687,0.621691407,-0.213353745,-1.641218525,-0.088680667,0.067192539,-0.003597951,-0.034229408,289.33,0
780,-0.551410337,-0.749229886,0.567337933,-3.414576411,1.357571134,3.849480391,-0.411565374,0.656711764,-1.928461886,0.83257996,-0.831564791,-1.260972118,0.079362424,-1.00724434,-1.148005546,-0.57361294,0.149535722,0.233504268,0.03260155,-0.185603172,-0.309386352,-0.367305193,-0.381095302,1.004028241,0.681707005,-0.208844436,-0.194244892,-0.19193251,72.6,0
781,0.816067045,-1.001989139,0.910002258,0.001869583,-0.555487815,1.969483693,-1.086693019,0.869718907,1.160305371,-0.467246907,1.589558841,0.791265831,-1.767434252,0.098778998,0.272405698,-1.103019313,1.190796626,-1.873749187,-0.811254104,-0.131887281,-0.029436026,0.019247709,0.139252793,-0.971066961,-0.293514228,1.049698571,0.007306212,0.00087972,93.82,0
782,-0.401849074,0.867620869,2.328702274,0.750390086,-0.228412252,-0.170656988,0.393604876,-0.085757668,-0.37997939,0.183874621,1.453831439,0.493194702,-0.152087838,0.056570692,0.75649626,0.161309804,-0.638417344,0.719204421,0.552441291,0.067373484,0.081246184,0.336646308,-0.087614658,0.517284783,-0.53624529,-0.555157397,-0.119829574,-0.072349825,2.5,0
783,-0.194757085,1.135252739,-0.437360428,0.358738021,0.622020339,-0.93066544,1.538548874,-0.393831249,-0.016779896,-0.061300343,-1.651097882,-1.08953141,-2.182544065,0.656406527,-0.770302339,-0.547356599,-0.27406033,-0.183571568,-0.273586884,-0.452907798,0.126160655,0.31976412,-0.262437723,-0.159736823,0.140476913,-0.591354684,-0.334424914,0.004463896,46.98,0
784,1.195559781,0.081557511,0.386299879,1.153894605,0.403215087,1.543994456,-0.47420676,0.372057339,0.611696756,-0.279782084,-0.694890927,1.148697619,1.095046055,-0.717952368,-0.916706985,-0.544033452,0.081495316,-0.522371675,0.045122993,0.031737279,-0.108250537,-0.083461062,0.080167952,4.014444385,0.776881012,-0.459744125,0.043738234,0.06207422,4.9,0
785,-1.254475779,0.322250156,1.784507273,-0.307396214,1.009085722,-0.998490957,0.328481711,0.131284253,-0.485255252,-1.028342663,-0.198155958,-0.360170944,-0.663443326,-0.227583564,0.871872987,0.352768204,0.114133798,-0.54310254,-1.038336495,0.032602862,-0.160980332,-0.778999073,-0.025359454,0.000828208,0.154781397,0.042033917,-0.019549678,0.081175925,1.79,0
786,-2.572287248,2.022197677,-3.347060748,0.639652261,-0.00460195,0.127599076,0.839629193,1.367091594,-1.428125052,0.244830508,-0.450294722,1.294152209,1.424319321,1.7639027,-0.475553656,0.083108163,-0.232832113,0.729684392,1.112069158,-0.018452993,0.263632068,0.886414771,-0.061742921,-0.229340525,0.102443998,-0.351719262,0.505187351,-0.058810662,150.0,0
787,-1.07104575,0.965281448,0.965944157,-0.883284882,-0.375352328,0.123341972,-0.249302377,0.809889598,0.303583028,-0.319160584,0.214020085,-0.058905927,-1.410799736,0.410843941,-0.361828112,0.693581365,-0.626987535,0.972085324,-0.182303798,0.000918838,0.309059328,0.92723715,-0.208148654,0.78675789,-0.111182524,0.60810636,0.312752326,0.191646523,6.4,0
788,2.052786346,-0.000899852,-1.709672298,0.453845235,0.220571712,-0.896614292,0.041486675,-0.104306692,0.787260934,-0.329574972,-0.772774608,-0.861477513,-1.947260788,-0.436110259,0.46457703,0.324166816,0.677972247,-0.182414155,-0.041907083,-0.287329455,-0.373799468,-1.06825024,0.379665708,0.524725927,-0.35412282,0.17732796,-0.072935442,-0.033859565,4.49,0
789,1.979814053,-0.972595538,-0.840309473,-0.514535117,-1.102991248,-0.92326359,-0.870289924,-0.212846845,0.03088,0.169079767,-0.309420584,-0.166431507,1.260877492,-2.002568417,0.274526884,1.573387046,0.986350566,-0.516677903,0.1086893,0.249808359,0.459392544,1.312734717,-0.039238123,0.032870723,-0.089458171,0.023961852,0.0246901,-0.002611666,97.94,0
790,1.313866889,0.03696769,-0.000901637,-0.380140574,-0.062437113,-0.387836946,-0.030383549,-0.083117904,-0.080551692,-0.046634809,0.853525266,0.952853529,0.681353419,0.309739361,0.346612311,0.623357699,-0.845504212,0.033232304,0.763389131,0.00238245,-0.226743116,-0.658770155,-0.011349659,-0.439828787,0.269128571,0.879213943,-0.088788278,-0.013068897,3.92,0
791,1.126720236,0.126059779,0.836354531,1.413984869,-0.711269301,-0.728228486,-0.003950444,-0.112336853,0.452294704,-0.184572297,-0.397667505,0.694269522,0.004853818,-0.063091749,-0.192421519,-0.368303647,0.038396096,-0.66623018,-0.081496799,-0.109827915,-0.232793402,-0.538784454,0.059949409,0.694002887,0.448524014,-0.567716344,0.037093105,0.03557435,29.99,0
792,-0.766371495,1.694075355,-1.502116044,-0.657731558,0.671073133,-0.586284919,0.291310677,0.733711655,-0.30024465,-1.000775897,-1.369768762,0.55288009,1.286695296,-0.699126654,-0.362405673,0.701994953,0.397149788,-0.070921958,-0.028436043,0.009844008,-0.320992688,-0.921452744,0.096700668,-0.045161891,-0.205336244,0.158514897,0.101326454,-0.008507197,9.99,0
793,-0.338809598,0.453426228,1.061797124,-1.578081803,-0.381785139,-1.274655361,0.614705629,-0.298889193,0.610811262,-1.131943157,-0.188271163,0.358698782,0.215087303,0.208191326,1.761149051,-0.852006846,0.076459404,0.053193689,1.516109113,0.027472398,0.088398621,0.364362691,-0.118158057,0.456844372,-0.440262934,-0.01001102,0.053734098,0.139448151,35.05,0
794,-22.85909871,-29.33600679,1.717165036,7.1788086,28.51651308,-17.28213951,-21.11685352,1.455075607,3.891730253,3.753911733,1.198063599,3.161669933,1.346652669,0.514290076,3.016428017,-0.076603724,-0.026284993,-0.719584525,0.903371296,-3.668703109,-0.960159897,-0.305189578,-3.729122031,-0.776047466,-0.691296298,0.257049204,3.99289839,-0.737841481,73.64,0
795,-2.038928504,-2.75479815,-2.367729936,1.757648368,2.444660265,-1.463515101,1.753269464,-0.281345512,-1.045874507,0.353374475,0.596975368,0.580841767,-0.107293503,1.249789455,-0.900523357,-1.113416085,-0.230257978,0.545533799,0.615591183,1.77257858,1.076205995,1.765257334,1.646237856,0.690233752,-0.814713167,-0.428788203,0.329910887,0.490574354,534.0,0
796,0.092726686,0.879728497,0.015509858,-0.751464494,0.790237675,-0.724554879,1.020112192,-0.187671485,-0.063136117,-0.421286601,-1.469333911,0.145609013,0.573686566,-0.017193285,-0.401276462,0.087134438,-0.68492098,-0.577727482,0.173931111,0.010031612,-0.30137104,-0.662520855,-0.023557169,-0.649373978,-0.382452703,0.179706028,0.249502993,0.091338175,1.78,0
797,1.051141969,-0.369238663,1.063249429,1.550437213,-0.663130152,1.069050276,-0.768147936,0.560321846,1.302911664,-0.193073655,-0.027932661,0.546954614,-2.203208066,-0.184722574,-2.170128025,-0.764324574,0.513519624,-0.516198585,0.599461222,-0.301754741,-0.405063035,-0.825938768,0.051078501,-0.352818507,0.373531374,-0.500822421,0.073846591,0.011819122,14.49,0
798,0.194569373,-1.589400066,0.859455053,2.165141668,-1.32963618,0.560981858,0.052230366,0.15796191,1.208124791,-0.618730402,-0.843644711,0.998726875,-0.452817959,-0.580328357,-1.64951162,-1.17385058,0.918768667,-1.344224111,-0.089978712,0.675056347,-0.126027558,-0.910712232,-0.266385756,0.412181014,0.211050587,-0.576229256,0.00617885,0.109171498,456.75,0
799,0.372918193,-1.438859287,1.527027016,3.057695138,-1.339363817,1.877131919,-0.929354844,0.593505492,1.003578009,0.261720242,-0.795280572,0.599907279,-0.576612629,-0.938392511,-2.435794707,0.622911295,-0.420325433,0.825194576,-0.054282612,0.54414996,0.268621258,0.389241439,-0.535359163,-0.439495919,0.40067667,0.248555257,0.018324964,0.08174282,359.4,0
800,-1.29330828,-0.671946553,2.926192976,-1.854540205,-0.907755904,0.88522751,-1.116661155,0.659625706,0.981710101,-0.502740456,-2.705044117,-0.847382377,-1.502149363,-1.45806927,-2.348909743,-1.109869656,-0.096265652,1.530002134,-1.608188494,-0.580341508,-0.374952119,-0.264490397,-0.384199503,0.575360686,0.497550482,0.671503252,0.16906982,0.132567619,10.0,0
801,-1.931768224,-0.369142752,1.268367537,-1.5095477,-1.842701746,0.697606075,-0.12653967,-0.354606366,-0.621492889,-0.210897411,0.274158606,0.326450893,0.215398245,-0.713097482,-2.07278611,1.477930361,0.153505999,-0.841975386,0.674435548,-0.610287616,0.815783027,0.235163161,0.31908706,0.040622051,0.022777271,-0.436430811,-0.047917034,0.098708735,226.31,0
802,0.062029468,0.86146968,0.231176587,-0.620786671,0.463585994,-1.045803752,0.992990768,-0.187712045,-0.00669397,-0.403891228,-1.089091135,-0.006069768,-0.143487874,0.138595877,-0.373242699,-0.042186051,-0.451917856,-0.679434441,-0.026584734,-0.051819602,-0.274079653,-0.61269591,0.047180384,-0.121883218,-0.476798699,0.148108705,0.246801514,0.095261616,0.89,0
803,1.9360128,0.037669807,-1.78277919,1.214930917,0.634124578,-0.583410939,0.582625465,-0.254365698,-0.027022281,0.410397626,0.360810649,0.853883718,-0.325449459,0.726471977,-1.178901487,-0.418787341,-0.518094369,-0.020109112,0.203735542,-0.199300742,0.099188042,0.387557367,-0.098428051,-0.459960593,0.464561837,-0.486304927,-0.026963513,-0.06935055,48.87,0
804,-1.893439419,1.494033626,0.586335642,-0.337359421,0.24233384,2.051518092,-0.640439331,0.525456718,0.539814481,0.337025088,1.107415355,0.758783735,-1.358135317,0.35149197,-0.135083163,-1.362957995,1.20119619,-1.582136956,-0.915437042,-0.00815847,0.83391994,0.405015608,0.097940936,-1.349495942,-0.280523735,0.520436182,0.641792281,0.296678417,1.0,0
805,-0.34078081,0.966729541,1.736189023,1.333888958,0.14262337,-0.086833428,0.830617401,-0.12667062,-0.152722052,0.107640962,-0.263794915,0.100618173,-0.372852367,-0.145903979,0.238235616,-1.391664,0.652368342,-0.796517431,0.604905277,0.191043124,-0.065468634,0.345843534,-0.143699651,0.421011351,-0.163848875,-0.271942583,0.264908429,-0.01556472,12.4,0
806,-1.489853748,1.653644497,2.566665717,4.390593695,-0.657210096,1.620743507,-1.19416785,1.082723893,0.259859406,1.621063848,0.705339974,-3.495232065,0.299151861,1.691873284,0.171367133,0.99568094,0.480832794,2.000598738,1.015700088,0.377533951,0.018437094,0.411668392,-0.347174184,-0.513474853,0.034611111,0.544400452,0.483592461,0.170147572,8.72,0
807,1.986542461,-0.244436957,-0.322395028,0.362575427,-0.645749595,-0.784462236,-0.413117332,-0.184352585,1.20629351,-0.23682841,-0.60283655,1.05700473,1.300416455,-0.214724699,0.939639834,0.101308162,-0.731347144,0.226140541,-0.344088001,-0.150577511,0.243435688,0.949982262,0.107239549,0.07992863,-0.027577478,-0.568908779,0.066093906,-0.02916272,9.9,0
808,1.246696876,-0.310822203,-0.786336747,-0.420020696,1.751456759,3.664865278,-0.788465755,0.941616614,0.491581551,-0.184476112,-0.406468322,0.309946418,-0.105116601,-0.0198549,0.142610388,0.254666496,-0.523147345,-0.30810226,0.625585992,0.037914185,-0.420159486,-1.244405788,0.103836471,1.009077618,0.341419925,0.20541539,-0.016320599,0.015477357,20.0,0
809,1.361577198,-0.464981594,-0.056595647,-0.784879,-0.673308946,-0.737856381,-0.240240572,-0.117597484,-1.229598671,0.858870466,0.834498983,0.092685429,-0.53085866,0.614917342,0.120183282,-1.037649126,-0.288383563,1.060149086,-0.046717254,-0.474607694,-0.778689786,-1.941930352,0.225976974,-0.098238785,-0.023312004,0.631017692,-0.088104106,-0.00428432,24.95,0
810,2.078809709,-0.05460503,-1.410680335,0.150716603,0.020178348,-1.344240224,0.346070305,-0.383459045,0.706246902,-0.110355814,-0.735853131,0.359864126,-0.315420155,0.487293953,0.167478701,-0.54510784,-0.129601957,-0.767645321,0.206815227,-0.27217517,-0.141423874,-0.223084292,0.201922858,-0.008188736,0.007837884,-0.074078368,-0.048060967,-0.064490789,0.0,0
811,1.257604466,0.335845596,0.30097277,0.695721502,-0.397155786,-1.080616447,0.065897723,-0.187052392,0.076810696,-0.273718355,-0.115774727,0.079632166,-0.066405639,-0.229533213,1.125887408,0.492072528,0.011467863,-0.263571684,-0.196250853,-0.101101045,-0.291434395,-0.853391559,0.133583676,0.337330318,0.20647877,0.095466796,-0.024832075,0.030058718,0.99,0
812,-0.467866445,0.741190914,1.762104564,1.418680553,-0.154721228,-0.164666314,0.414909595,0.218630754,-0.068935055,-0.268166465,-0.817047391,-1.302935723,-3.104361956,0.641230139,0.551874441,-1.176636867,0.940249144,-0.424881165,0.686071099,-0.174736356,-0.020687462,0.02439165,-0.155719521,0.349801313,-0.017703509,-0.201835174,0.130260378,0.108719725,7.25,0
813,-2.56412704,-0.710571499,-0.302025626,0.001851831,-1.36072688,-0.024256576,-1.036808297,1.330276873,-1.37731849,-0.091946916,-0.387117523,0.307478412,-0.184637763,0.971115719,-0.274219993,-0.23264534,-0.42614878,2.513697472,-1.409902992,-0.99618814,0.038087301,0.022235229,-0.578957928,-0.413302403,-0.040650919,-0.582328291,-0.321642983,-0.565412608,155.4,0
814,1.064935492,0.141807627,0.443179588,1.170534515,-0.379780423,-0.814038419,0.278243393,-0.266413635,-0.118812976,-0.083200602,-0.155486856,0.873457017,1.267215328,0.096213277,0.920690375,0.156123609,-0.552048113,-0.300451586,-0.407532026,0.113856622,-0.007230218,-0.134526089,-0.09104687,0.412569206,0.517656513,-0.477799447,0.016081172,0.044488824,90.21,0
815,-1.576522851,0.357949867,-0.540502038,-1.411061989,0.346233496,-0.918446774,3.756964599,-1.14474723,-0.800766737,-0.876631552,-0.883415215,-0.717297662,-0.833850657,0.407864275,-0.936912654,-0.323610817,-0.620004052,-0.819684273,-1.117383099,-0.597713047,0.063737755,0.721027652,-0.922050064,0.136200288,1.502693535,0.93155613,-0.231746732,-0.366280065,414.98,0
