,ds_name,x-row_count,x-col_count,x-row_over_class,x-col_over_class,x-row_over_col,x-col_numerical_count,x-col_categorical_count,x-classes_count,x-cancor,x-kurtosis,x-average_asymmetry_of_features,x-average_linearly_to_target,x-std_linearly_to_target,x-average_correlation_between_features,x-average_coefficient_of_variation_of_feature,x-std_coefficient_of_variation_of_feature,x-average_coefficient_of_anomaly,x-std_coefficient_of_anomaly,x-average_entropy_of_features,x-std_entropy_of_features,expandability-accuracy-chi_square-decision_tree,expandability-accuracy-chi_square-lasso,expandability-accuracy-chi_square-linear_svc,expandability-accuracy-symmetrical_uncertainty-decision_tree,expandability-accuracy-symmetrical_uncertainty-lasso,expandability-accuracy-symmetrical_uncertainty-linear_svc,expandability-accuracy-information_gain-decision_tree,expandability-accuracy-information_gain-lasso,expandability-accuracy-information_gain-linear_svc,expandability-accuracy-pearson_correlation-decision_tree,expandability-accuracy-pearson_correlation-lasso,expandability-accuracy-pearson_correlation-linear_svc,expandability-accuracy-spearman_correlation-decision_tree,expandability-accuracy-spearman_correlation-lasso,expandability-accuracy-spearman_correlation-linear_svc,expandability-accuracy-remove_low_variance-decision_tree,expandability-accuracy-remove_low_variance-lasso,expandability-accuracy-remove_low_variance-linear_svc,expandability-accuracy-missing_value_ratio-decision_tree,expandability-accuracy-missing_value_ratio-lasso,expandability-accuracy-missing_value_ratio-linear_svc,expandability-accuracy-fishers_score-decision_tree,expandability-accuracy-fishers_score-lasso,expandability-accuracy-fishers_score-linear_svc,accuracy-chi_square-decision_tree,accuracy-chi_square-lasso,accuracy-chi_square-linear_svc,accuracy-fishers_score-decision_tree,accuracy-fishers_score-lasso,accuracy-fishers_score-linear_svc,accuracy-information_gain-decision_tree,accuracy-information_gain-lasso,accuracy-information_gain-linear_svc,accuracy-missing_value_ratio-decision_tree,accuracy-missing_value_ratio-lasso,accuracy-missing_value_ratio-linear_svc,accuracy-pearson_correlation-decision_tree,accuracy-pearson_correlation-lasso,accuracy-pearson_correlation-linear_svc,accuracy-remove_low_variance-decision_tree,accuracy-remove_low_variance-lasso,accuracy-remove_low_variance-linear_svc,accuracy-spearman_correlation-decision_tree,accuracy-spearman_correlation-lasso,accuracy-spearman_correlation-linear_svc,accuracy-symmetrical_uncertainty-decision_tree,accuracy-symmetrical_uncertainty-lasso,accuracy-symmetrical_uncertainty-linear_svc
36,dataset_55_hepatitis.csv,155,16,77.5,8.0,9.6875,2,14,2,0.577144384646325,0.763301927599802,0.7563514309116977,0.0633643638267944,0.04081358448370269,0.13444944934245803,1.3442066045620913,0.7290773414451561,1.1441314618000908,0.8705782934075799,4.069039471721869,0.6519179549609875,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9354838709677419,0.9354838709677419,1.0,0.9354838709677419,0.8709677419354839,1.0,0.9354838709677419,0.8709677419354839,1.0,0.9354838709677419,0.8709677419354839,1.0,0.9354838709677419,0.8709677419354839,0.9032258064516129,0.9354838709677419,0.9354838709677419,1.0,0.9354838709677419,0.8709677419354839,1.0,0.9354838709677419,0.8709677419354839
37,dataset_56_vote.csv,435,18,217.5,9.0,24.166666666666668,1,17,2,0.9293368417060824,-1.0104233813922687,-0.3073821193162959,0.2386170020523462,0.2065293156110733,0.24853027091628482,0.9664395038782634,0.23358806538921195,1.1175834306328496,0.37219071455281394,5.445687600072454,0.2293452434985753,,,,,,,,,,,,,,,,,,,,,,,,,0.9425287356321839,0.4367816091954023,0.9310344827586207,0.9425287356321839,0.4367816091954023,0.9310344827586207,0.9425287356321839,0.4367816091954023,0.9310344827586207,0.9425287356321839,0.4367816091954023,0.9310344827586207,0.9425287356321839,0.4367816091954023,0.9310344827586207,0.9425287356321839,0.4367816091954023,0.9425287356321839,0.9425287356321839,0.4367816091954023,0.9310344827586207,0.9425287356321839,0.4367816091954023,0.9310344827586207
38,dataset_57_hypothyroid.csv,2000,25,500.0,6.25,80.0,1,24,4,0.1785692807578681,113.78377764793395,0.645984039844299,0.0013680888669812931,0.0022100400587419964,0.013139069258929265,6.844785688646807,8.71955964687871,0.36905324380144,0.4489160582273181,4.485072588488535,1.6288645353260969,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.915,0.915,1.0,0.915,0.915,1.0,0.915,0.915,1.0,0.915,0.915,1.0,0.915,0.915,0.915,0.915,0.915,1.0,0.915,0.915,1.0,0.915,0.915
39,dataset_58_vowel.csv,990,15,90.0,1.3636363636363635,66.0,11,4,11,-0.6888859742778398,-0.7378627419904724,0.4449844575156431,0.05897988427249692,0.09655904608740241,-0.017306403040034515,-7.416443686023444,26.402133551251374,0.3462394771453019,1.34554009508075,6.525407055175944,0.2837846760862332,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1919191919191919,0.6111111111111112,1.0,0.1919191919191919,0.5404040404040404,1.0,0.1919191919191919,0.5909090909090909,1.0,0.1919191919191919,0.601010101010101,1.0,0.1919191919191919,0.6111111111111112,1.0,0.08585858585858586,0.21212121212121213,1.0,0.1919191919191919,0.6161616161616161,1.0,0.1919191919191919,0.601010101010101
40,dataset_59_ionosphere.csv,351,36,175.5,18.0,9.75,33,3,2,0.8090632677022719,0.19958867195050992,-0.30344150870226366,0.054994106891980366,0.07364143400916416,0.09104453708912622,-5.185877525332853,34.774616403402774,0.5472046191049312,0.6028520162812965,5.417178901767566,0.4119620375869378,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5352112676056338,0.9014084507042254,1.0,0.5352112676056338,0.8873239436619719,1.0,0.5352112676056338,0.9014084507042254,1.0,0.5352112676056338,0.9014084507042254,1.0,0.5352112676056338,0.9014084507042254,0.9859154929577465,0.5633802816901409,0.676056338028169,1.0,0.5352112676056338,0.9014084507042254,1.0,0.5352112676056338,0.9014084507042254
41,dataset_9_autos.csv,205,20,34.166666666666664,3.3333333333333335,10.25,10,10,6,-0.787318559450535,4.838518963120998,0.22473878022140856,0.09591469160198803,0.1216229624525889,0.10031619264824584,1.142092119742378,1.8236703952160225,5.705769176805199,8.205049236218006,4.677225066070616,1.0616307117204304,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4146341463414634,0.6829268292682927,1.0,0.4146341463414634,0.6585365853658537,1.0,0.4146341463414634,0.6585365853658537,1.0,0.4146341463414634,0.6585365853658537,1.0,0.4146341463414634,0.6585365853658537,0.975609756097561,0.24390243902439024,0.43902439024390244,1.0,0.4146341463414634,0.6585365853658537,1.0,0.4146341463414634,0.6585365853658537
42,dataset_phishing.csv,1124,89,562.0,44.5,12.629213483146067,28,61,2,0.8736174198924428,97.2332331891504,0.6000651885563302,0.041953925689592206,0.07596341208794107,0.03342631332970129,4.9957388572939365,7.246673448449775,0.7279744648631381,0.7241391909337485,4.905620873354025,1.9514274249653099,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7555555555555555,0.96,1.0,0.7555555555555555,0.96,1.0,0.7555555555555555,0.96,1.0,0.7555555555555555,0.96,1.0,0.7555555555555555,0.96,0.9466666666666667,0.6444444444444445,0.6755555555555556,1.0,0.7555555555555555,0.96,1.0,0.7555555555555555,0.96
43,ddos.csv,2000,43,400.0,8.6,46.51162790697674,11,32,5,0.9905850271140009,519.7322619070727,-0.2543601711812399,0.2032801893329617,0.338188379189062,0.026050949043189237,15.076849335706894,14.638068862084369,1.645845550258838,4.661761674308433,3.9655167601872665,2.83739460993494,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9325,0.955,1.0,0.9325,0.955,1.0,0.9325,0.955,1.0,0.9325,0.9575,1.0,0.9325,0.955,0.9575,0.0875,0.7425,1.0,0.9325,0.9575,1.0,0.9325,0.9525
44,delivery_dataset.csv,2000,13,2000.0,13.0,153.84615384615384,5,8,1,,-0.22824905947119226,0.03657471305442346,,,0.030741166003909522,0.5744659861847706,0.23932931576226643,2.0949226308725,0.9640972302877704,7.364236078995062,0.2160187572537324,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,diabetes.csv,520,18,260.0,9.0,28.88888888888889,2,16,2,-0.8361276404420568,-1.3893678893755088,0.5529490678569119,0.12391274964599616,0.13418827782499887,-0.014319400965536378,1.028745275357001,0.3932173442012169,1.211924844181123,0.7737365896984805,5.535041046565866,0.374211139842213,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6730769230769231,0.9326923076923077,1.0,0.6730769230769231,0.9519230769230769,1.0,0.6730769230769231,0.9519230769230769,1.0,0.6730769230769231,0.9519230769230769,1.0,0.6730769230769231,0.9519230769230769,0.8173076923076923,0.5961538461538461,0.8269230769230769,1.0,0.6730769230769231,0.9519230769230769,1.0,0.6730769230769231,0.9519230769230769
46,diabetes_2.csv,390,14,195.0,7.0,27.857142857142858,12,2,2,0.7087194551144542,0.8605118255762949,0.5659809649801283,0.0742119539246942,0.12081428917485426,0.16299568467122244,0.49964215440674803,0.5834981335991571,4.625185962810155,4.0371478898485025,5.720105309396522,0.5014472095653497,,,,,,,,,,,,,,,,,,,,,,,,,0.9487179487179487,0.9230769230769231,0.9487179487179487,1.0,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9230769230769231,0.9230769230769231,0.9487179487179487,0.9230769230769231,0.9487179487179487,1.0,0.9230769230769231,0.9487179487179487
47,early_stage_diabetes.csv,520,18,260.0,9.0,28.88888888888889,2,16,2,-0.8361276404420568,-1.3893678893755088,0.5529490678569119,0.12391274964599616,0.13418827782499887,-0.014319400965536378,1.028745275357001,0.3932173442012169,1.211924844181123,0.7737365896984805,5.535041046565866,0.374211139842213,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6730769230769231,0.9326923076923077,1.0,0.6730769230769231,0.9519230769230769,1.0,0.6730769230769231,0.9519230769230769,1.0,0.6730769230769231,0.9519230769230769,1.0,0.6730769230769231,0.9519230769230769,0.8173076923076923,0.5961538461538461,0.8269230769230769,1.0,0.6730769230769231,0.9519230769230769,1.0,0.6730769230769231,0.9519230769230769
48,eco2_data.csv,2000,8,1.6597510373443984,0.006639004149377593,250.0,8,0,1205,0.8311646543644026,-0.856905920612394,0.217237448585143,0.24458527577162686,0.21382357180302547,0.36729096380563575,0.27202834300568884,0.25550880539090065,13.862147692790298,14.325292645952201,7.525473786637184,0.09201367711843118,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0025,0.0325,1.0,0.0,0.0475,1.0,0.0,0.0625,1.0,0.0,0.0575,1.0,0.0,0.0525,0.15,0.0,0.0125,1.0,0.0,0.0625,1.0,0.0,0.0625
49,economic_crime.csv,290,7,72.5,1.75,41.42857142857143,1,6,4,-0.43804985137232755,0.48939128106146645,-0.6921933663849591,0.034853132464417895,0.04737612790271238,0.025733088388019302,0.9434275298381669,0.9376320609534925,1.7251145792219105,0.8957499452370633,5.127650377260686,0.7614186009680951,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.39655172413793105,0.5,1.0,0.39655172413793105,0.5344827586206896,1.0,0.39655172413793105,0.5344827586206896,1.0,0.39655172413793105,0.5344827586206896,1.0,0.39655172413793105,0.5344827586206896,1.0,0.39655172413793105,0.5344827586206896,1.0,0.39655172413793105,0.5344827586206896,1.0,0.39655172413793105,0.5344827586206896
50,heart.csv,303,15,151.5,7.5,20.2,6,9,2,0.9060205782149197,0.14033681659176073,0.4994475346219625,0.14681620981974872,0.17952678540382414,0.027209841653200877,0.8083108383409917,0.6159384966004295,2.643687577436096,2.3443710009390766,5.20644438533505,0.5270017019410792,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7377049180327869,0.5409836065573771,0.7377049180327869,1.0,1.0,1.0,1.0,1.0,1.0
51,hit_song.csv,2000,15,2000.0,15.0,133.33333333333334,11,4,1,,2.628427767458231,0.028876150617959197,,,0.01108972033266924,0.5784796320214065,0.4161470341148624,1.802620917418644,1.865593410621744,7.329549870891431,0.19168295346569805,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,hr_data.csv,303,28,151.5,14.0,10.821428571428571,7,21,2,0.34074911188508,3.677611297698732,0.5912848265502298,0.005616086929627395,0.0067231730679756475,0.009679077152199605,1.276037719116118,1.0950642101978205,5.558088060886631,20.703392268981016,4.899681921727175,0.828388030753189,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6065573770491803,0.5573770491803278,1.0,0.6065573770491803,0.6065573770491803,1.0,0.6065573770491803,0.6065573770491803,1.0,0.6065573770491803,0.6229508196721312,1.0,0.6065573770491803,0.6065573770491803,0.6885245901639344,0.6065573770491803,0.6065573770491803,1.0,0.6065573770491803,0.6065573770491803,1.0,0.6065573770491803,0.6065573770491803
53,income.csv,2000,13,250.0,1.625,153.84615384615384,5,8,8,0.16812238474019953,13.449271851113863,0.32622322554533667,0.0035047543343038647,0.005282924464629133,0.04412844984302657,1.7479770336320521,1.8489606969730072,1.2644032671676482,0.9497279376821638,6.576701189893606,1.073841000278616,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.04,0.705,1.0,0.04,0.705,1.0,0.04,0.705,1.0,0.04,0.705,1.0,0.04,0.705,0.73,0.705,0.705,1.0,0.04,0.705,1.0,0.04,0.705
54,indian_liver_patient.csv,579,12,289.5,6.0,48.25,10,2,2,-0.1899181799662796,23.98536840153179,0.4172100907184782,0.005484404631153016,0.003441226587806072,0.034607820929141594,1.0074297032521395,0.850108353859191,2.0910243689013877,1.631115531753434,5.971971346949009,0.39632751495404206,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8017241379310345,0.8017241379310345,1.0,0.8017241379310345,0.8017241379310345,1.0,0.8017241379310345,0.8017241379310345,1.0,0.8017241379310345,0.8017241379310345,1.0,0.8017241379310345,0.8017241379310345,0.7672413793103449,0.19827586206896552,0.8017241379310345,1.0,0.8017241379310345,0.8017241379310345,1.0,0.8017241379310345,0.8017241379310345
55,InternetAdvertisments.csv,1000,101,500.0,50.5,9.900990099009901,1,100,2,0.8899278844846743,211.02206711782455,0.23845301056192536,0.016422747318160735,0.07751691837145773,0.010767095776467086,13.27137188269126,6.743388561408864,0.12128861592199677,0.20006565417953834,2.0088052984629674,1.1581236920395699,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.985,1.0,1.0,0.985,1.0,1.0,0.985,1.0,1.0,0.985,1.0,1.0,0.985,1.0,0.68,0.455,0.695,1.0,0.985,1.0,1.0,0.985,1.0
56,Iris.csv,150,7,50.0,2.3333333333333335,21.428571428571427,6,1,3,0.9786905238183743,-0.9104904897713215,-0.1251549117910794,0.7302831313768273,0.26914214826364785,0.5296773120185312,0.47948163556635237,0.23470048722292827,3.221361073585217,2.4490617119752924,4.834784039668388,0.14371986260961148,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,labels_transactionsagg.csv,2000,46,333.3333333333333,7.666666666666667,43.47826086956522,45,1,6,0.6819956437004009,118.2265556820732,0.7631737337567805,0.0406851614790176,0.07782426733963094,0.12782390361669346,2.7326233948507466,2.487889281353475,0.7462714378257889,0.6356369283795291,6.465922750221353,0.914278974433655,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.465,0.7,1.0,0.465,0.7,1.0,0.465,0.685,1.0,0.465,0.6925,1.0,0.465,0.695,1.0,0.3825,0.6225,1.0,0.465,0.6925,1.0,0.465,0.6975
58,loan_price.csv,428,14,214.0,7.0,30.571428571428573,5,9,2,0.5733770583385926,7.433154985240491,0.1716474038275246,0.026056430964205603,0.07476076742389795,0.02712842809851943,1.0682204348847797,0.6543660031176662,1.4879963924253146,1.2345756356419386,5.4066497971717515,0.5912686491111324,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7093023255813954,0.8255813953488372,1.0,0.7093023255813954,0.8255813953488372,1.0,0.7093023255813954,0.8255813953488372,1.0,0.7093023255813954,0.8255813953488372,1.0,0.7093023255813954,0.8255813953488372,0.8372093023255814,0.7093023255813954,0.7093023255813954,1.0,0.7093023255813954,0.8255813953488372,1.0,0.7093023255813954,0.8255813953488372
59,london_merged.csv,2000,10,1000.0,5.0,200.0,6,4,2,0.832157963829323,3.001024553573415,0.5844815288792609,0.12042450176498608,0.20895236809115822,0.044451475676733875,0.8569740622769455,0.4454580049191263,1.8312214705177956,1.6463866022789493,7.105614092742852,0.45890831692597017,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.955,1.0,1.0,0.955,1.0,1.0,0.955,1.0,1.0,0.955,1.0,1.0,0.955,1.0,0.8625,0.6725,0.6725,1.0,0.955,1.0,1.0,0.955,1.0
60,lsvt-voice.csv,126,101,63.0,50.5,1.2475247524752475,99,2,2,-0.9443400841524815,32.00656296358609,0.3277198596997131,0.028300994373832985,0.0196310650645359,0.14718304524853568,1.250865903763995,4.787384262407699,17.602026003833732,148.86594030586738,3.8342855203920663,1.295730283170906,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8461538461538461,0.8076923076923077,1.0,0.8461538461538461,0.8076923076923077,1.0,0.8461538461538461,0.7692307692307693,1.0,0.8461538461538461,0.8076923076923077,1.0,0.8461538461538461,0.8076923076923077,1.0,0.7307692307692307,0.7692307692307693,1.0,0.8461538461538461,0.8461538461538461,1.0,0.8461538461538461,0.8076923076923077
61,madelon.csv,1000,101,500.0,50.5,9.900990099009901,95,6,2,-0.3952058880539,0.005776883445592205,-0.037832868911212764,0.001908133852815148,0.004542367800837844,0.00014384407391681837,0.06931482556459194,0.1149869454422433,50.298483820201525,106.01235458387016,6.896532215471498,0.07075108158739736,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.59,0.615,1.0,0.59,0.65,1.0,0.59,0.65,1.0,0.59,0.65,1.0,0.59,0.65,1.0,0.61,0.595,1.0,0.59,0.65,1.0,0.59,0.65
62,medical_aid_claims.csv,2000,11,1000.0,5.5,181.8181818181818,4,7,2,0.09325899317636822,-1.317690569131892,-0.25476123224706126,0.0008623780219454023,0.001070970301632253,-0.0038825554668176147,0.7326246186449716,0.4170870009355007,1.6126082777660984,0.47793499532530076,7.234926847223233,0.41557076378417723,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8225,0.8225,1.0,0.8225,0.8225,1.0,0.8225,0.8225,1.0,0.8225,0.8225,1.0,0.8225,0.8225,1.0,0.8225,0.8225,1.0,0.8225,0.8225,1.0,0.8225,0.8225
63,Medical_Cost_Personal_Datasets.csv,1338,8,223.0,1.3333333333333333,167.25,4,4,6,0.12191221240127405,-0.5843116982048571,-0.20753640597258538,0.0011358675548590505,0.0017446697280148772,-0.008722682158402582,0.6744958713315226,0.298320051169947,1.9845550857209435,1.289881073293542,6.8730420786407755,0.23769551697057262,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.23880597014925373,0.4552238805970149,1.0,0.23880597014925373,0.4552238805970149,1.0,0.23880597014925373,0.4552238805970149,1.0,0.23880597014925373,0.4552238805970149,1.0,0.23880597014925373,0.4552238805970149,0.5149253731343284,0.4552238805970149,0.4552238805970149,1.0,0.23880597014925373,0.4552238805970149,1.0,0.23880597014925373,0.4552238805970149
64,micro-mass.csv,571,101,28.55,5.05,5.653465346534653,59,42,20,-0.5273356308496641,192.22968271628582,0.337289329717484,0.004488363870156008,0.005483594216080628,0.011255586352619895,9.857136214825879,6.048301715619643,0.1730665439264436,0.2407728795264309,2.4842988016086163,1.3476795230517842,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0782608695652174,0.9739130434782609,1.0,0.0782608695652174,0.9826086956521739,1.0,0.0782608695652174,0.9739130434782609,1.0,0.0782608695652174,0.9739130434782609,1.0,0.0782608695652174,0.9739130434782609,0.808695652173913,0.06956521739130435,0.46956521739130436,1.0,0.0782608695652174,0.9739130434782609,1.0,0.0782608695652174,0.9739130434782609
65,mushrooms.csv,2000,24,1000.0,12.0,83.33333333333333,1,23,2,-0.9945415245426341,0.31819420317752123,0.6369355493517451,0.08863411637818816,0.14255989227941096,0.0904152126404761,1.3230010159092498,0.9962507743400496,1.0942768455857905,0.599686794103971,6.719217434541257,0.75516988741342,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8825,1.0,1.0,0.8825,1.0,1.0,0.8825,1.0,1.0,0.8825,1.0,1.0,0.8825,1.0,0.945,0.1175,0.945,1.0,0.8825,1.0,1.0,0.8825,1.0
66,oasis_longitudinal.csv,354,14,118.0,4.666666666666667,25.285714285714285,6,8,3,0.6225298758245318,0.22814739807670176,0.14678915807622156,0.04513211991343189,0.0894939230856196,-0.024453816086938154,0.5160414748732924,0.44269887052134416,5.2730125392557445,5.214697657572768,5.606181227660456,0.3342475877601078,,,,,,,,,,,,,,,,,,,,,,,,,0.8873239436619719,0.352112676056338,0.8873239436619719,1.0,0.352112676056338,0.8873239436619719,0.9577464788732394,0.352112676056338,0.8873239436619719,1.0,0.352112676056338,0.8873239436619719,0.9577464788732394,0.352112676056338,0.8873239436619719,0.971830985915493,0.5915492957746479,0.7887323943661971,0.8873239436619719,0.352112676056338,0.8873239436619719,1.0,0.352112676056338,0.8873239436619719
67,online_fraud_data.csv,2000,31,1000.0,15.5,64.51612903225806,30,1,2,-0.859954543411992,47.19265874224022,0.005064902396731496,0.1216870499056078,0.15096300133960383,0.014086193072541773,-35.16153660080804,112.84595371899772,0.05441932638645628,0.31810509580683966,5.723480607086224,1.7372722088890655,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9725,1.0,1.0,0.9725,1.0,1.0,0.9725,1.0,1.0,0.9725,1.0,1.0,0.9725,1.0,1.0,0.9725,0.99,1.0,0.9725,1.0,1.0,0.9725,1.0
68,openml_phpJNxH0q.csv,699,11,349.5,5.5,63.54545454545455,1,10,2,0.8938738549307095,1.689677571070027,1.4206492291317816,0.42745741700691287,0.2084893290153289,0.4341691299599553,0.9170155056466452,0.22947771946900775,1.1649125684017005,0.3064556306979697,6.1622347733491845,0.23393995665745093,,,,,,,,,,,,,,,,,,,,,,,,,0.9214285714285714,0.6642857142857143,0.9785714285714285,0.9214285714285714,0.6642857142857143,0.9785714285714285,0.9214285714285714,0.6642857142857143,0.9785714285714285,0.9214285714285714,0.6642857142857143,0.9785714285714285,0.9214285714285714,0.6642857142857143,0.9785714285714285,0.9142857142857143,0.6142857142857143,0.9,0.9214285714285714,0.6642857142857143,0.9785714285714285,0.9214285714285714,0.6642857142857143,0.9785714285714285
69,ParisHousingClass.csv,2000,19,1000.0,9.5,105.26315789473684,10,9,2,0.6699755028545787,-1.4269510308654245,-0.4596324145191321,0.025374666835495142,0.055975293758634005,0.012661315067162986,0.7464206836803055,0.4827007567103933,12.598822747678186,47.10476229058496,7.202697755983657,0.4392040668925916,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.87,0.875,1.0,0.87,1.0,1.0,0.87,1.0
70,parkinsons.csv,195,24,97.5,12.0,8.125,22,2,2,0.7415435427771249,5.063268178412935,0.6503696286406249,0.11999255344774622,0.06988579514019042,0.2622065317929674,0.6024431547665435,0.4255284604779139,2.3072357225105264,3.0179342799456075,5.062773786903642,0.286016706926413,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7948717948717948,0.8717948717948718,1.0,0.7948717948717948,0.8717948717948718,1.0,0.7948717948717948,0.8717948717948718,1.0,0.7948717948717948,0.8717948717948718,1.0,0.7948717948717948,0.8717948717948718,1.0,0.8205128205128205,0.8205128205128205,1.0,0.7948717948717948,0.8717948717948718,1.0,0.7948717948717948,0.8717948717948718
71,Patient Severity Score for Electronic Health Records.csv,2000,8,500.0,2.0,250.0,7,1,4,0.4646618681909208,25.603626345260913,0.12153300438228447,0.03559575391387016,0.06535605599221105,0.03830516492241669,0.3082438998219096,0.3407359721782144,19.094754639075354,29.793361742023144,7.4754779235707,0.24137122454697352,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2175,0.7,1.0,0.2175,0.7025,1.0,0.2175,0.7025,1.0,0.2175,0.7075,1.0,0.2175,0.705,0.595,0.1375,0.575,1.0,0.2175,0.7025,1.0,0.2175,0.7025
72,pd_speech_features.csv,756,101,378.0,50.5,7.485148514851486,100,1,2,-0.665409965209543,86.35493992681093,0.4936447137075514,0.018979881274930575,0.03311958785468844,0.033681376053948484,9.917308986486022,148.76868978302826,0.6454117775722883,0.7264312976322383,5.871971312299423,0.744874493652147,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7960526315789473,0.8947368421052632,1.0,0.7960526315789473,0.8947368421052632,1.0,0.7960526315789473,0.8947368421052632,1.0,0.7960526315789473,0.8947368421052632,1.0,0.7960526315789473,0.8947368421052632,1.0,0.75,0.8026315789473685,1.0,0.7960526315789473,0.8947368421052632,1.0,0.7960526315789473,0.8947368421052632
73,Persistent_vs_NonPersistent.csv,1449,69,181.125,8.625,21.0,2,67,8,0.7993529017782508,56.2668708918256,0.6931941850270128,0.021117116952886074,0.039321256395212285,0.024826118986649964,4.0930851796688685,6.354031066738618,0.7409676841422046,0.7818201858272236,5.300742756351772,1.678058175079754,,,,,,,,,,,,,,,,,,,,,,,,,0.9413793103448276,0.27241379310344827,0.7931034482758621,0.9655172413793104,0.27241379310344827,0.8103448275862069,0.9655172413793104,0.27241379310344827,0.8103448275862069,0.9655172413793104,0.27241379310344827,0.8103448275862069,0.9655172413793104,0.27241379310344827,0.8103448275862069,1.0,0.27241379310344827,0.5,0.9655172413793104,0.27241379310344827,0.8103448275862069,0.9655172413793104,0.27241379310344827,0.8103448275862069
74,phishing_data.csv,1124,89,562.0,44.5,12.629213483146067,27,62,2,-0.8644349355960704,114.351260825294,0.4956069252340317,0.040649407437650706,0.07198336645467303,0.024576331514224024,5.4688120884336415,8.121179725377013,0.7683108332123727,0.7895578970697119,4.8585322263848525,2.070936525767053,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7244444444444444,0.9511111111111111,1.0,0.7244444444444444,0.9511111111111111,1.0,0.7244444444444444,0.9511111111111111,1.0,0.7244444444444444,0.9511111111111111,1.0,0.7244444444444444,0.9511111111111111,0.9644444444444444,0.5866666666666667,0.88,1.0,0.7244444444444444,0.9511111111111111,1.0,0.7244444444444444,0.9511111111111111
75,pima_indians_diabetes.csv,768,10,384.0,5.0,76.8,8,2,2,-0.5522948636505172,2.310687722482905,0.1273924770896969,0.05206096386640713,0.06433260668612956,0.05545697955800537,0.6251224015740698,0.35229707511917613,2.188888672457852,1.1826519881324284,6.369347585901155,0.2590437331138222,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7467532467532467,0.7662337662337663,1.0,0.7467532467532467,0.7727272727272727,1.0,0.7467532467532467,0.7662337662337663,1.0,0.7467532467532467,0.7662337662337663,0.9935064935064936,0.7467532467532467,0.7727272727272727,0.7012987012987013,0.33116883116883117,0.6818181818181818,1.0,0.7467532467532467,0.7727272727272727,1.0,0.7467532467532467,0.7662337662337663
