,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,target
3251,84,24,0,2,1,0,1,2,0,3,0,0,2,3,0,1,0,2,0,0,1,0,0,0,1,0.142857143,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,3,2,3,2,15,15,9,6.777777778,9.0,6.142857143,2,0,0,0,0,0,6,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,119,977,0,0,1,0,1
3252,91,19,0,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,11,1,3,5,3,9,9,9,6.363636364,7.0,6.222222222,0,0,0,0,0,0,65,0.8307692309999999,0.1692307689999999,0,0,0,0.545454545,0,0.181818182,0,0,100.0,0,83.33333333,16.66666667,0,0,0,37.5,0,0,0,1,1,0,750,10572,2097,0,0,7,0
3253,52,29,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,2,25,2,25,25,7,9.5,25.0,4.333333333,1,0,0,0,0,0,3,0.0,1.0,0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1212,7553,0,0,1,0,1
3254,85,18,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.364705882,0.0,0,0,0,0,0,3,0,1,0,0,0,0,6,5,3,3,3,50,5,50,11.66666667,4.333333333,19.0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,303,-1,0,0,1,0,1
3255,59,21,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.06779661,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,3,3,4,13,13,8,7.0,8.0,6.5,1,0,0,0,0,0,129,0.968992248,0.031007752,0,0,0,0.25,0,0.0,0,0,97.5,0,95.12195122,4.87804878,0,0,0,50.0,0,0,0,1,1,0,65,3952,3862928,0,0,4,0
3256,57,7,0,1,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.070175439,0.142857143,0,0,0,0,0,1,0,1,0,0,1,0,6,0,1,4,1,20,4,20,6.833333333,4.0,7.4,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,35,2521,632001,0,1,7,1
3257,128,54,1,5,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.1953125,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,7,2,3,2,17,13,17,7.846153846,7.5,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,1
3258,43,7,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,4,1,25,4,25,10.0,4.0,13.0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,4278,0,0,1,3,1
3259,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,203,0.931034483,0.068965517,0,2,0,0.142857143,0,0.071428571,1,1,80.0,0,87.5,12.5,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,0,2,0
3260,156,15,1,4,0,0,1,1,0,3,2,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.1474358969999999,0.0,0,0,0,0,0,3,0,1,0,0,0,0,14,5,1,3,1,75,7,75,9.285714286,5.0,10.0,1,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,246,5963,0,0,1,0,1
3261,61,16,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,1,0.081967213,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,0,3,5,3,9,6,9,5.375,5.5,5.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,0,-1,1021,0,1,6,0
3262,36,29,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.027777778,0.034482759,0,0,0,0,0,2,0,0,1,0,1,0,2,2,8,8,0,16,16,0,12.0,12.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,1
3263,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.15625,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0,1
3264,64,19,0,4,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,10,3,1,1,3,7,5,7,4.4,3.0,5.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,0,8485,38086,0,1,6,0
3265,38,19,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,3,15,3,15,15,5,7.666666667,15.0,4.0,0,0,0,0,0,0,328,0.908536585,0.091463415,0,0,0,0.5,0,0.2,0,1,66.66666667,0,100.0,0.0,0,0,0,91.66666667,0,0,0,1,1,0,49,-1,53863,0,0,5,0
3266,61,12,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.393442623,0.0,0,0,0,0,0,1,0,1,0,0,2,0,4,3,3,9,3,32,9,32,11.75,9.0,12.66666667,0,0,0,0,0,0,122,0.254098361,0.7459016390000001,0,8,0,0.076923077,0,0.0,0,1,0.0,0,14.28571429,85.71428571,0,0,0,18.42105263,0,0,0,1,1,1,0,1710,0,0,1,0,1
3267,49,20,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,6,3,3,3,4,7,6,7,5.333333333,4.666666667,6.0,0,0,0,0,0,0,520,0.994230769,0.005769231,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,88.0,0,0,0,1,1,0,259,7777,13509,0,0,6,0
3268,67,18,0,1,0,0,0,0,0,0,4,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.104477612,0.0,0,0,0,0,0,1,0,0,0,0,1,0,9,2,1,14,1,14,14,6,5.333333333,14.0,4.25,0,0,0,0,0,0,82,0.353658537,0.646341463,0,0,0,0.773584906,0,0.018867925,1,1,83.33333333,0,90.90909091,9.090909091,0,0,0,4.255319149,0,0,0,1,1,0,1126,5813,0,0,1,0,1
3269,40,31,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,23,23,0,13.0,13.0,0.0,0,0,0,0,0,0,26,0.384615385,0.615384615,0,0,0,0.0625,0,0.0,0,0,36.36363636,0,0.0,100.0,0,0,0,33.33333333,0,0,0,1,1,0,3,1458,3012268,0,0,4,0
3270,125,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.136,0.0,0,0,0,1,0,3,1,0,0,0,1,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,1
3271,22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,557,0.903052065,0.096947935,0,0,0,0.018518519,0,0.018518519,0,0,93.33333333,0,16.0,84.0,0,0,0,82.14285714,0,0,0,0,1,1,0,1825,2867682,0,0,2,0
3272,117,19,0,3,3,0,0,0,0,0,10,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.051282051,0.0,0,0,0,0,0,3,0,0,0,0,0,0,17,3,1,3,1,11,11,9,5.2352941180000006,7.0,5.0,0,1,0,0,0,0,640,0.25,0.75,0,71,0,0.0,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,60.0,0,0,0,0,0,0,610,7791,560,0,0,8,0
3273,133,23,0,2,1,0,0,0,0,0,1,0,0,13,0,1,0,0,0,0,1,0,0,0,1,0.037593985,0.0,0,0,0,0,0,2,1,0,0,0,0,0,14,8,3,3,4,15,15,13,7.714285714,9.0,7.5,4,0,0,0,0,0,46,0.913043478,0.086956522,0,0,0,0.25,0,0.0,0,0,91.66666667,0,100.0,0.0,0,0,0,25.0,0,0,0,1,1,0,57,4325,10052070,0,1,1,1
3274,133,27,0,2,2,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,14,3,2,11,2,15,11,15,7.785714286,11.0,7.25,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,344,3674,9555991,0,0,0,1
3275,39,14,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.282051282,0.7857142859999999,0,0,1,1,1,3,0,0,0,0,0,0,10,2,2,2,2,12,3,12,3.8,2.75,4.5,0,0,0,0,0,2,26,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,1,0,-1,0,1,1,0,1
3276,50,15,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,6,5,2,3,2,9,7,9,5.5,5.0,5.75,0,0,0,0,0,0,80,0.95,0.05,0,1,0,0.0,0,0.0,0,1,91.66666667,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,891330,0,1,5,0
3277,114,37,0,4,2,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,1,0,0,0,0.00877193,0.0,0,0,1,0,0,3,0,0,1,0,0,0,14,5,2,3,2,29,29,7,6.357142857,16.0,4.75,1,0,0,0,0,0,12,0.916666667,0.083333333,0,0,0,0.0,0,0.0,0,0,50.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,988,837,0,0,1,0,1
3278,29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.068965517,0.090909091,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,1
3279,63,19,0,3,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.063492063,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,4,2,3,2,11,11,6,4.888888889,7.0,4.285714286,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,58,-1,0,0,0,4,0
3280,76,14,0,2,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,1,0.026315789,0.142857143,0,0,0,0,0,2,0,1,0,0,0,0,10,4,3,3,3,9,6,9,5.5,4.5,5.75,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,1063,-1,0,0,1,0,1
3281,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.032258065,0.045454545,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,215,0.711627907,0.288372093,0,7,0,0.032258065,0,0.032258065,0,1,0.0,0,9.090909091,90.90909091,0,0,0,37.5,0,0,0,1,1,0,378,1813,5357492,0,0,2,0
3282,30,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.230769231,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,1,0,374,7295,0,0,1,5,1
3283,36,13,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,9,3,10,9,10,7.333333333,9.0,6.5,0,0,0,0,0,0,65,0.984615385,0.015384615,0,0,0,0.0,0,0.0,0,0,87.5,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,1946,7185,20599,0,0,5,0
3284,91,21,0,4,0,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,2,0,11,1,3,14,3,14,14,8,6.0,14.0,5.2,0,0,0,0,0,0,58,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,0,-1,2656129,0,1,3,1
3285,67,18,0,3,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,2,1,0,0,0,1,0.059701493,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,4,3,3,3,11,11,7,5.444444444,7.0,5.0,2,0,0,0,0,0,30,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,1341,484,0,0,1,2,1
3286,40,32,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,19,19,0,13.5,13.5,0.0,0,1,0,0,0,0,109,0.247706422,0.752293578,0,3,0,0.414634146,0,0.024390244,1,1,0.0,0,5.8823529410000015,94.11764706,0,0,0,26.86567164,0,0,0,1,1,0,373,7296,0,0,0,5,0
3287,43,18,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,3,3,3,4,10,10,5,5.4,6.5,4.666666667,0,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,218,3800,0,0,0,2,0
3288,81,19,1,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.209876543,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,6,3,3,4,32,11,32,10.66666667,7.0,12.5,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,196,535,7375648,0,1,1,1
3289,121,24,1,2,0,0,1,0,0,1,1,0,0,3,0,4,2,0,0,0,0,0,0,0,1,0.231404959,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,4,7,4,23,12,23,12.75,9.5,13.83333333,0,0,0,0,0,0,22,0.772727273,0.227272727,0,0,0,0.0,0,0.0,0,0,75.0,0,50.0,50.0,0,0,1,0.0,0,0,0,1,0,0,786,5058,77435,0,0,4,1
3290,17,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.058823529,0.111111111,0,0,0,0,0,1,0,0,0,0,2,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,46,0.282608696,0.7173913040000001,0,1,0,0.060606061,0,0.121212121,0,1,23.07692308,0,100.0,0.0,0,0,0,20.83333333,0,0,0,1,1,0,139,6435,59635,0,0,5,0
3291,22,14,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,0,0,26,0.423076923,0.576923077,0,0,0,0.4,0,0.066666667,0,1,80.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,0,0,1
3292,66,12,0,4,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,1,1,0,0,0,0,10,1,2,3,2,9,5,9,4.7,4.0,4.875,4,0,0,1,0,0,16,0.875,0.125,0,0,0,0.5,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,2507,0,0,1,1,1
3293,39,15,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,2,0,5,1,3,5,3,6,6,5,4.8,5.5,4.333333333,1,0,0,0,0,0,12,0.333333333,0.666666667,0,0,0,0.0,0,0.25,0,1,33.33333333,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,2606,7986,109426,0,1,4,1
3294,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,23,0.6521739129999999,0.347826087,0,0,0,0.25,0,0.125,0,0,71.42857143,0,0.0,100.0,0,0,0,50.0,0,0,0,1,1,0,2804,8153,0,0,0,3,0
3295,56,15,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,4,0,6,4,3,3,4,14,8,14,6.833333333,5.5,7.5,3,0,0,0,0,0,110,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,0,0,0,0,-1,0,0,1,2,1
3296,35,14,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,10,4,10,10,7,7.0,10.0,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,1480,5460,0,0,1,0,1
3297,86,37,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,1,0,1,0,7,0,3,10,3,22,22,10,9.857142857,16.0,7.4,0,0,0,0,0,0,89,0.606741573,0.393258427,0,1,0,0.028571429,0,0.028571429,0,1,52.94117647,0,6.666666667,93.33333333,0,0,0,74.35897436,0,0,0,1,0,0,131,7617,2187,0,1,5,0
3298,26,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,2,0,2,11,7,7,7,7,7,7,7.0,7.0,7.0,0,0,0,0,0,0,11,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,80,1015,0,0,1,0,1
3299,57,21,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,2,3,2,13,13,11,5.714285714,8.0,4.8,1,0,0,0,0,0,164,0.323170732,0.676829268,0,0,0,0.585585586,0,0.045045045,1,1,60.46511628,0,30.0,70.0,0,0,0,19.76744186,0,0,0,1,1,0,245,2676,0,0,1,0,1
3300,25,13,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,2,3,2,5,5,2,3.333333333,4.0,2.0,0,0,0,0,0,0,148,0.486486486,0.513513514,0,1,0,0.013157895,0,0.0,0,1,0.0,0,1.5873015869999998,98.41269841,0,0,0,16.66666667,0,0,0,0,0,0,209,7827,403914,0,0,5,0
3301,21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,19,0.947368421,0.052631579,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,0,-1,0,0,0,2,0
3302,34,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,11,11,0,6.333333333,6.333333333,0.0,0,0,0,0,0,0,55,0.836363636,0.163636364,0,0,0,0.444444444,0,0.111111111,0,0,100.0,0,50.0,50.0,0,0,0,12.5,0,0,0,1,0,0,1328,-1,956271,0,0,3,0
3303,155,14,1,4,6,1,0,2,0,1,0,0,0,3,0,1,0,2,0,0,1,0,0,0,1,0.4,0.0,0,0,1,0,0,3,0,0,0,0,0,0,14,41,2,3,2,17,7,17,9.357142857,5.0,10.08333333,1,0,0,0,1,0,31,0.483870968,0.516129032,0,0,0,0.4375,0,0.625,0,1,66.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,1,0,1
3304,46,18,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,9,14,9,14,14,9,10.66666667,14.0,9.0,0,0,0,0,0,0,79,0.278481013,0.7215189870000001,0,10,0,0.01754386,0,0.01754386,0,1,20.0,0,11.11111111,88.88888889,0,0,0,40.0,0,0,0,1,1,0,3557,8130,1229068,0,0,4,0
3305,23,15,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,2,2,0,3,3,0,2.666666667,2.666666667,0.0,0,0,0,0,0,0,37,0.27027027,0.72972973,0,2,0,0.259259259,0,0.111111111,1,1,25.0,0,0.0,100.0,0,0,0,47.61904762,0,0,0,0,0,0,198,-1,0,0,0,1,0
3306,52,17,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,3,0,6,6,3,3,3,10,10,10,6.166666667,6.5,6.0,0,0,0,0,0,0,84,0.952380952,0.047619048,0,0,0,0.0,0,0.25,0,0,87.5,0,83.33333333,16.66666667,0,0,0,71.42857143,0,0,0,0,0,0,0,8756,19882,0,0,6,0
3307,76,16,0,2,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,0,10,1,2,13,2,13,13,8,5.7,13.0,4.888888889,5,0,0,0,0,0,84,0.80952381,0.19047619,0,0,0,0.125,0,0.0625,0,0,100.0,0,67.56756757,32.43243243,0,0,0,84.61538462,0,0,0,1,1,1,0,-1,0,0,1,2,1
3308,79,60,1,4,2,0,1,1,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0.291139241,0.3666666670000001,0,0,0,0,0,3,0,0,1,0,0,0,9,2,1,1,1,32,32,5,6.444444444,8.5,2.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,231,5613,0,0,1,5,1
3309,49,14,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,3,0,0,0,0,2,0,7,3,3,3,3,7,7,7,4.571428571,5.0,4.4,0,0,0,0,0,0,161,0.97515528,0.02484472,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,20.0,0,0,0,0,1,0,0,7311,17148,0,1,3,0
3310,58,10,0,2,0,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,2,0,1,0,0,0,0,8,1,3,6,3,7,6,7,4.75,6.0,4.571428571,1,0,0,0,0,0,163,0.36196319,0.63803681,0,0,0,0.230769231,0,0.086538462,1,1,66.66666667,0,0.0,0.0,0,0,0,9.473684211,0,0,0,1,1,0,259,-1,533432,0,0,3,1
3311,54,9,0,4,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,2,0,0,0,0,1,0.111111111,0.222222222,0,0,0,0,0,3,0,1,0,0,0,0,9,0,2,5,2,7,5,7,3.888888889,5.0,3.75,1,0,0,0,0,0,44,0.727272727,0.272727273,0,0,0,0.5,0,0.0,1,1,94.11764706,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,295,-1,0,0,1,0,1
3312,127,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.299212598,0.278688525,0,0,0,0,1,3,0,0,0,0,0,0,12,7,2,4,2,32,20,32,8.666666667000001,8.666666667000001,8.666666667000001,0,0,0,0,0,2,51,0.588235294,0.411764706,0,1,0,0.095238095,0,0.0,0,1,9.090909091,0,50.0,50.0,0,0,0,100.0,0,0,0,1,0,0,157,1669,1961063,0,1,0,1
